,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900148,1610612765,DET,Detroit,203503,Tony Snell,F,,23:38,85.3,87.2,120.3,120.8,-35.0,-33.6,0.1,0.0,12.5,0.0,0.053,0.022,0.0,0.429,0.429,0.137,0.14,97.73,96.47,80.39,47,0.038
1,0021900148,1610612765,DET,Detroit,202693,Markieff Morris,F,,21:01,116.3,123.8,155.4,157.1,-39.1,-33.3,0.231,3.0,21.4,0.0,0.176,0.086,7.1,0.611,0.63,0.239,0.231,99.58,95.92,79.94,42,0.074
2,0021900148,1610612765,DET,Detroit,203083,Andre Drummond,C,,27:39,97.1,98.1,114.6,112.7,-17.6,-14.6,0.0,0.0,0.0,0.138,0.25,0.184,31.3,0.667,0.687,0.271,0.268,94.33,94.61,78.84,54,0.102
3,0021900148,1610612765,DET,Detroit,1628379,Luke Kennard,G,,37:57,115.5,121.3,121.1,121.3,-5.6,0.0,0.227,5.0,20.0,0.0,0.034,0.015,4.0,0.556,0.569,0.241,0.236,97.32,94.86,79.05,75,0.098
4,0021900148,1610612765,DET,Detroit,1628971,Bruce Brown,G,,35:31,106.6,112.5,134.5,132.9,-27.9,-20.4,0.44,11.0,61.1,0.0,0.241,0.109,5.6,0.2,0.255,0.089,0.088,100.1,97.99,81.66,72,0.086
5,0021900148,1610612765,DET,Detroit,204025,Tim Frazier,,,13:08,110.0,107.1,67.2,69.0,42.8,38.2,0.556,1.67,38.5,0.0,0.0,0.0,23.1,0.0,0.315,0.242,0.256,104.24,104.16,86.8,28,0.077
6,0021900148,1610612765,DET,Detroit,1626174,Christian Wood,,,26:20,93.7,96.4,88.9,91.1,4.9,5.3,0.0,0.0,0.0,0.032,0.095,0.058,0.0,0.611,0.617,0.206,0.211,103.85,101.15,84.29,55,0.169
7,0021900148,1610612765,DET,Detroit,204038,Langston Galloway,,,28:39,112.3,118.0,106.4,109.4,5.9,8.7,0.05,0.33,6.3,0.033,0.077,0.054,18.8,0.364,0.446,0.214,0.214,108.83,104.71,87.26,61,-0.018
8,0021900148,1610612765,DET,Detroit,1629004,Svi Mykhailiuk,,,5:46,88.0,92.3,118.7,100.0,-30.7,-7.7,0.0,0.0,0.0,0.143,0.5,0.273,25.0,1.0,1.0,0.25,0.256,109.37,116.53,97.11,13,0.273
9,0021900148,1610612765,DET,Detroit,1627748,Thon Maker,,,20:21,115.4,125.0,117.5,119.6,-2.2,5.4,0.077,1.0,11.1,0.048,0.053,0.05,11.1,0.875,0.847,0.157,0.158,111.43,106.14,88.45,44,0.134
10,0021900148,1610612765,DET,Detroit,1629648,Jordan Bone,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0021900148,1610612765,DET,Detroit,201933,Blake Griffin,,DNP - Injury/Illness                    ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0021900148,1610612765,DET,Detroit,201565,Derrick Rose,,DNP - Injury/Illness                    ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,0021900148,1610612748,MIA,Miami,202710,Jimmy Butler,F,,38:57,119.3,121.0,109.2,114.1,10.2,6.9,0.448,0.0,41.9,0.0,0.075,0.043,0.0,0.462,0.561,0.194,0.202,100.83,97.97,81.64,81,0.184
