,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900692,1610612754,IND,Indiana,203933,T.J. Warren,F,,29:07,120.0,121.0,143.4,151.7,-23.3,-30.7,0.19,0.0,21.1,0.0,0.08,0.038,0.0,0.385,0.474,0.227,0.229,103.83,100.56,83.8,62,0.057
1,0021900692,1610612754,IND,Indiana,203960,JaKarr Sampson,F,,17:11,113.9,121.6,164.1,170.3,-50.2,-48.6,0.0,0.0,0.0,0.0,0.333,0.103,0.0,0.0,0.258,0.098,0.096,108.83,103.36,86.13,37,-0.009
2,0021900692,1610612754,IND,Indiana,1627734,Domantas Sabonis,C,,41:03,127.9,128.4,129.6,137.9,-1.8,-9.5,0.355,3.67,32.4,0.081,0.297,0.189,8.8,0.647,0.687,0.245,0.246,105.78,102.31,85.26,88,0.171
3,0021900692,1610612754,IND,Indiana,203087,Jeremy Lamb,G,,33:32,127.9,129.6,137.9,147.1,-10.0,-17.6,0.043,1.0,5.3,0.031,0.034,0.033,5.3,0.733,0.794,0.231,0.234,104.92,100.91,84.1,71,0.138
4,0021900692,1610612754,IND,Indiana,204456,T.J. McConnell,G,,27:56,110.8,115.0,117.0,124.6,-6.2,-9.6,0.364,0.0,44.4,0.034,0.077,0.055,0.0,0.3,0.335,0.156,0.153,109.32,103.96,86.63,60,0.074
5,0021900692,1610612754,IND,Indiana,203200,Justin Holiday,,,21:41,128.6,133.3,114.4,123.9,14.3,9.4,0.05,0.0,10.0,0.0,0.182,0.095,0.0,0.556,0.583,0.18,0.181,106.79,100.72,83.94,45,0.122
6,0021900692,1610612754,IND,Indiana,1628988,Aaron Holiday,,,26:41,142.2,141.8,142.3,150.0,-0.1,-8.2,0.174,0.0,26.7,0.0,0.043,0.022,0.0,0.773,0.773,0.183,0.19,100.52,98.04,81.7,55,0.113
7,0021900692,1610612754,IND,Indiana,203926,Doug McDermott,,,29:51,132.3,133.9,112.0,118.0,20.3,15.8,0.042,0.0,8.3,0.0,0.033,0.018,0.0,0.818,0.83,0.162,0.165,102.11,98.89,82.41,62,0.104
8,0021900692,1610612754,IND,Indiana,1629048,Goga Bitadze,,,5:07,110.0,100.0,148.3,155.6,-38.3,-55.6,0.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.18,93.81,78.18,11,0.044
9,0021900692,1610612754,IND,Indiana,1628410,Edmond Sumner,,,7:51,108.9,111.8,116.6,120.0,-7.6,-8.2,0.0,0.0,0.0,0.143,0.0,0.067,33.3,0.5,0.5,0.316,0.325,100.52,97.83,81.53,17,-0.015
10,0021900692,1610612754,IND,Indiana,1628968,Brian Bowen II,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,0021900692,1610612754,IND,Indiana,1628993,Alize Johnson,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,0021900692,1610612754,IND,Indiana,1628388,TJ Leaf,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,0021900692,1610612757,POR,Portland,2772,Trevor Ariza,F,,31:58,144.3,153.7,122.5,125.0,21.8,28.7,0.03,0.33,9.1,0.0,0.129,0.069,27.3,0.5,0.5,0.13,0.128,105.65,101.36,84.46,67,0.017
14,0021900692,1610612757,POR,Portland,2546,Carmelo Anthony,F,,33:27,136.4,140.3,119.8,120.8,16.6,19.4,0.063,2.0,12.5,0.067,0.182,0.127,6.3,0.5,0.543,0.165,0.165,105.21,103.32,86.1,72,0.062
15,0021900692,1610612757,POR,Portland,202355,Hassan Whiteside,C,,35:44,136.8,143.4,128.1,129.7,8.7,13.7,0.036,0.5,6.3,0.182,0.242,0.212,12.5,0.818,0.795,0.17,0.171,103.84,100.75,83.96,76,0.129
16,0021900692,1610612757,POR,Portland,203468,CJ McCollum,G,,35:42,135.6,142.7,122.8,125.0,12.8,17.7,0.185,5.0,18.5,0.0,0.029,0.015,3.7,0.667,0.667,0.244,0.242,105.06,101.51,84.59,75,0.106
17,0021900692,1610612757,POR,Portland,203081,Damian Lillard,G,,38:28,140.5,149.4,126.1,127.5,14.5,21.9,0.464,13.0,31.0,0.0,0.162,0.086,2.4,0.783,0.832,0.312,0.308,104.23,100.46,83.72,81,0.278
18,0021900692,1610612757,POR,Portland,1629014,Anfernee Simons,,,14:36,103.2,113.3,134.9,138.7,-31.7,-25.4,0.1,0.25,9.1,0.0,0.0,0.0,36.4,0.2,0.34,0.27,0.271,106.59,100.27,83.56,30,-0.076
19,0021900692,1610612757,POR,Portland,1629642,Nassir Little,,,11:56,115.0,125.0,131.4,130.8,-16.3,-5.8,0.0,0.0,0.0,0.0,0.091,0.05,0.0,1.25,1.25,0.077,0.077,104.5,100.56,83.8,24,0.071
20,0021900692,1610612757,POR,Portland,1629018,Gary Trent Jr.,,,26:04,111.7,119.2,125.1,127.3,-13.4,-8.0,0.143,0.0,37.5,0.0,0.043,0.021,0.0,0.6,0.6,0.082,0.081,102.63,98.5,82.09,52,0.057
21,0021900692,1610612757,POR,Portland,1628403,Caleb Swanigan,,,12:05,110.6,112.0,120.8,126.9,-10.2,-14.9,0.111,0.33,12.5,0.4,0.364,0.381,37.5,0.5,0.5,0.233,0.239,104.55,101.3,84.41,25,0.077
22,0021900692,1610612757,POR,Portland,1629117,Wenyen Gabriel,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
23,0021900692,1610612757,POR,Portland,1626209,Mario Hezonja,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
24,0021900692,1610612757,POR,Portland,203994,Jusuf Nurkic,,DND - Injury/Illness                    ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
