,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021800745,1610612744,GSW,Golden State,1628395,Jordan Bell,F,,2:44,142.9,166.7,71.4,83.3,71.4,83.3,0.25,0.0,100.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,123.15,105.56,87.97,6,0.133
1,0021800745,1610612744,GSW,Golden State,202326,DeMarcus Cousins,C,,7:10,132.0,138.5,110.8,114.3,21.2,24.2,0.333,1.0,12.5,0.0,0.0,0.0,12.5,1.0,0.968,0.538,0.513,94.04,90.42,75.35,13,0.277
2,0021800745,1610612744,GSW,Golden State,202691,Klay Thompson,G,,4:59,145.2,140.0,96.2,110.0,49.1,30.0,0.25,0.0,25.0,0.0,0.0,0.0,0.0,0.333,0.291,0.3,0.311,101.52,96.32,80.27,10,0.0
3,0021800745,1610612744,GSW,Golden State,2738,Andre Iguodala,,,7:10,132.0,138.5,110.8,114.3,21.2,24.2,0.143,0.0,100.0,0.0,0.25,0.182,0.0,0.0,0.0,0.0,0.0,94.04,90.42,75.35,13,0.077
4,0021800745,1610612744,GSW,Golden State,1626172,Kevon Looney,,,2:05,60.0,60.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,126.72,115.2,96.0,5,0.5
5,0021800745,1610612744,GSW,Golden State,1628035,Alfonzo McKinnie,,,4:49,108.3,118.2,38.5,45.5,69.9,72.7,0.0,0.0,0.0,0.111,0.111,0.111,0.0,0.0,0.0,0.067,0.067,124.7,109.73,91.44,11,0.029
6,0021800745,1610612744,GSW,Golden State,1626188,Quinn Cook,,,11:59,120.9,129.2,76.5,87.5,44.4,41.7,0.1,0.0,14.3,0.083,0.176,0.138,0.0,0.417,0.417,0.214,0.209,106.35,96.17,80.14,24,0.111
7,0021800745,1610612744,GSW,Golden State,2733,Shaun Livingston,,,7:10,132.0,138.5,110.8,114.3,21.2,24.2,0.333,0.0,66.7,0.0,0.125,0.091,0.0,1.0,1.0,0.077,0.073,94.04,90.42,75.35,13,0.169
8,0021800745,1610612744,GSW,Golden State,1629094,Marcus Derrickson,,,4:49,108.3,118.2,38.5,45.5,69.9,72.7,0.0,0.0,0.0,0.0,0.111,0.056,0.0,0.5,0.5,0.2,0.2,124.7,109.73,91.44,11,0.118
9,0021800745,1610612744,GSW,Golden State,1627814,Damion Lee,,,6:60,106.3,113.3,62.5,71.4,43.8,41.9,0.0,0.0,0.0,0.1,0.182,0.143,0.0,0.7,0.7,0.263,0.263,109.79,99.5,82.92,15,0.288
10,0021800745,1610612754,IND,Indiana,1628410,Edmond Sumner,G,,4:49,38.5,45.5,108.3,118.2,-69.9,-72.7,0.0,0.0,0.0,0.111,0.0,0.056,0.0,0.0,0.0,0.214,0.214,124.7,109.73,91.44,11,-0.118
11,0021800745,1610612754,IND,Indiana,1627734,Domantas Sabonis,,,7:10,110.8,114.3,132.0,138.5,-21.2,-24.2,0.5,3.0,37.5,0.125,0.0,0.091,12.5,0.25,0.25,0.313,0.324,94.04,90.42,75.35,14,-0.015
12,0021800745,1610612754,IND,Indiana,202709,Cory Joseph,,,7:10,110.8,114.3,132.0,138.5,-21.2,-24.2,0.286,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.13,94.04,90.42,75.35,14,0.0
13,0021800745,1610612754,IND,Indiana,1628988,Aaron Holiday,,,11:59,76.5,87.5,120.9,129.2,-44.4,-41.7,0.143,0.5,12.5,0.0,0.167,0.069,25.0,0.6,0.6,0.241,0.238,106.35,96.17,80.14,24,0.061
14,0021800745,1610612754,IND,Indiana,1628388,T.J. Leaf,,,9:15,78.3,88.9,112.7,116.7,-34.4,-27.8,0.25,0.0,20.0,0.0,0.125,0.048,0.0,0.75,0.676,0.182,0.178,101.4,93.41,77.84,18,0.174
15,0021800745,1610612754,IND,Indiana,203926,Doug McDermott,,,9:15,78.3,88.9,112.7,116.7,-34.4,-27.8,0.0,0.0,0.0,0.0,0.25,0.095,0.0,0.333,0.333,0.136,0.134,101.4,93.41,77.84,18,0.058
16,0021800745,1610612754,IND,Indiana,203124,Kyle O'Quinn,,,4:49,38.5,45.5,108.3,118.2,-69.9,-72.7,0.0,0.0,0.0,0.0,0.333,0.167,50.0,1.0,1.0,0.143,0.143,124.7,109.73,91.44,11,0.265
17,0021800745,1610612754,IND,Indiana,1628993,Alize Johnson,,,2:44,71.4,83.3,142.9,166.7,-71.4,-83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,123.15,105.56,87.97,6,-0.067
18,0021800745,1610612754,IND,Indiana,1628432,Davon Reed,,,2:44,71.4,83.3,142.9,166.7,-71.4,-83.3,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,0.286,0.286,123.15,105.56,87.97,6,0.2
