,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600013,87,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,3,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-20,1,0,20161026,LAL,HOU
1,Shot Chart Detail,0021600013,110,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,0,45,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,138,-10,1,1,20161026,LAL,HOU
2,Shot Chart Detail,0021600013,133,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,10,58,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,21,1,0,20161026,LAL,HOU
3,Shot Chart Detail,0021600013,340,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,4,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,6,1,1,20161026,LAL,HOU
4,Shot Chart Detail,0021600013,357,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,2,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,0,20161026,LAL,HOU
5,Shot Chart Detail,0021600013,367,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,2,7,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,80,1,1,20161026,LAL,HOU
6,Shot Chart Detail,0021600013,371,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,1,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,36,256,1,1,20161026,LAL,HOU
7,Shot Chart Detail,0021600013,387,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,0,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,31,1,1,20161026,LAL,HOU
8,Shot Chart Detail,0021600013,411,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,10,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-127,41,1,0,20161026,LAL,HOU
9,Shot Chart Detail,0021600013,457,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,7,12,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,21,1,1,20161026,LAL,HOU
10,Shot Chart Detail,0021600013,530,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,1,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-137,253,1,1,20161026,LAL,HOU
