,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600005,114,1626147,Justin Anderson,1610612742,Dallas Mavericks,1,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,182,193,1,0,20161026,IND,DAL
1,Shot Chart Detail,0021600005,120,1626147,Justin Anderson,1610612742,Dallas Mavericks,1,0,29,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,23,1,1,20161026,IND,DAL
2,Shot Chart Detail,0021600005,165,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,8,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,237,1,1,20161026,IND,DAL
3,Shot Chart Detail,0021600005,186,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,7,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,4,267,1,0,20161026,IND,DAL
4,Shot Chart Detail,0021600005,423,1626147,Justin Anderson,1610612742,Dallas Mavericks,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,170,1,0,20161026,IND,DAL
5,Shot Chart Detail,0021600005,432,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,11,28,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,1,20161026,IND,DAL
6,Shot Chart Detail,0021600005,488,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,7,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-119,242,1,0,20161026,IND,DAL
7,Shot Chart Detail,0021600005,490,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,6,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-5,1,0,20161026,IND,DAL
8,Shot Chart Detail,0021600005,627,1626147,Justin Anderson,1610612742,Dallas Mavericks,5,0,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-137,293,1,0,20161026,IND,DAL
9,Shot Chart Detail,0021600023,157,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,7,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,156,185,1,1,20161028,DAL,HOU
10,Shot Chart Detail,0021600023,356,1626147,Justin Anderson,1610612742,Dallas Mavericks,3,1,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,145,43,1,0,20161028,DAL,HOU
11,Shot Chart Detail,0021600023,371,1626147,Justin Anderson,1610612742,Dallas Mavericks,3,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,218,1,0,20161028,DAL,HOU
12,Shot Chart Detail,0021600023,406,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,9,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,31,1,0,20161028,DAL,HOU
13,Shot Chart Detail,0021600023,421,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,8,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-5,1,1,20161028,DAL,HOU
14,Shot Chart Detail,0021600041,142,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,11,36,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,36,1,0,20161030,HOU,DAL
15,Shot Chart Detail,0021600041,566,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,11,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,77,153,1,0,20161030,HOU,DAL
16,Shot Chart Detail,0021600041,180,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,7,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,47,1,0,20161030,HOU,DAL
17,Shot Chart Detail,0021600041,215,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,5,4,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,-1,1,1,20161030,HOU,DAL
18,Shot Chart Detail,0021600041,225,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,4,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,75,1,0,20161030,HOU,DAL
19,Shot Chart Detail,0021600041,228,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,3,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,28,1,1,20161030,HOU,DAL
20,Shot Chart Detail,0021600041,438,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,10,15,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,245,21,1,1,20161030,HOU,DAL
21,Shot Chart Detail,0021600041,441,1626147,Justin Anderson,1610612742,Dallas Mavericks,4,9,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,190,1,0,20161030,HOU,DAL
22,Shot Chart Detail,0021600062,114,1626147,Justin Anderson,1610612742,Dallas Mavericks,1,0,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-5,1,1,20161102,UTA,DAL
23,Shot Chart Detail,0021600062,169,1626147,Justin Anderson,1610612742,Dallas Mavericks,2,5,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-1,1,0,20161102,UTA,DAL
