,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600010,150,1627750,Jamal Murray,1610612743,Denver Nuggets,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-56,198,1,0,20161026,NOP,DEN
1,Shot Chart Detail,0021600010,488,1627750,Jamal Murray,1610612743,Denver Nuggets,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,37,4,375,1,0,20161026,NOP,DEN
2,Shot Chart Detail,0021600033,169,1627750,Jamal Murray,1610612743,Denver Nuggets,2,9,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,0,20161029,DEN,POR
3,Shot Chart Detail,0021600033,189,1627750,Jamal Murray,1610612743,Denver Nuggets,2,8,18,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,0,20161029,DEN,POR
4,Shot Chart Detail,0021600042,127,1627750,Jamal Murray,1610612743,Denver Nuggets,2,11,0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,53,105,1,0,20161031,TOR,DEN
5,Shot Chart Detail,0021600042,149,1627750,Jamal Murray,1610612743,Denver Nuggets,2,8,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,247,1,0,20161031,TOR,DEN
6,Shot Chart Detail,0021600042,441,1627750,Jamal Murray,1610612743,Denver Nuggets,4,10,58,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,7,1,0,20161031,TOR,DEN
7,Shot Chart Detail,0021600042,499,1627750,Jamal Murray,1610612743,Denver Nuggets,4,6,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,0,20161031,TOR,DEN
8,Shot Chart Detail,0021600067,18,1627750,Jamal Murray,1610612743,Denver Nuggets,1,9,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-66,178,1,0,20161103,MIN,DEN
9,Shot Chart Detail,0021600067,45,1627750,Jamal Murray,1610612743,Denver Nuggets,1,7,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,145,193,1,0,20161103,MIN,DEN
10,Shot Chart Detail,0021600067,125,1627750,Jamal Murray,1610612743,Denver Nuggets,1,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-73,70,1,0,20161103,MIN,DEN
11,Shot Chart Detail,0021600067,139,1627750,Jamal Murray,1610612743,Denver Nuggets,2,11,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,16,1,0,20161103,MIN,DEN
12,Shot Chart Detail,0021600067,156,1627750,Jamal Murray,1610612743,Denver Nuggets,2,9,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-173,115,1,0,20161103,MIN,DEN
13,Shot Chart Detail,0021600067,442,1627750,Jamal Murray,1610612743,Denver Nuggets,4,10,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,232,1,0,20161103,MIN,DEN
14,Shot Chart Detail,0021600067,446,1627750,Jamal Murray,1610612743,Denver Nuggets,4,9,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,51,1,0,20161103,MIN,DEN
15,Shot Chart Detail,0021600067,478,1627750,Jamal Murray,1610612743,Denver Nuggets,4,6,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,12,105,1,0,20161103,MIN,DEN
16,Shot Chart Detail,0021600082,40,1627750,Jamal Murray,1610612743,Denver Nuggets,1,7,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,11,1,0,20161105,DET,DEN
