,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600008,65,201563,Michael Beasley,1610612749,Milwaukee Bucks,1,5,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-151,149,1,0,20161026,MIL,CHA
1,Shot Chart Detail,0021600008,96,201563,Michael Beasley,1610612749,Milwaukee Bucks,1,2,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,0,20161026,MIL,CHA
2,Shot Chart Detail,0021600008,153,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,9,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-163,120,1,1,20161026,MIL,CHA
3,Shot Chart Detail,0021600008,164,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,8,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,97,139,1,0,20161026,MIL,CHA
4,Shot Chart Detail,0021600008,461,201563,Michael Beasley,1610612749,Milwaukee Bucks,4,7,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,47,1,0,20161026,MIL,CHA
5,Shot Chart Detail,0021600031,164,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,9,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-191,65,1,1,20161029,MIL,BKN
6,Shot Chart Detail,0021600031,447,201563,Michael Beasley,1610612749,Milwaukee Bucks,4,10,25,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,41,1,1,20161029,MIL,BKN
7,Shot Chart Detail,0021600038,103,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,11,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,8,1,1,20161030,DET,MIL
8,Shot Chart Detail,0021600038,139,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,6,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,7,1,1,20161030,DET,MIL
9,Shot Chart Detail,0021600038,142,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,6,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,46,1,0,20161030,DET,MIL
10,Shot Chart Detail,0021600038,350,201563,Michael Beasley,1610612749,Milwaukee Bucks,4,11,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,23,1,0,20161030,DET,MIL
11,Shot Chart Detail,0021600038,364,201563,Michael Beasley,1610612749,Milwaukee Bucks,4,9,39,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,7,1,1,20161030,DET,MIL
12,Shot Chart Detail,0021600051,148,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,10,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,8,1,1,20161101,NOP,MIL
13,Shot Chart Detail,0021600051,154,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,10,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20161101,NOP,MIL
14,Shot Chart Detail,0021600051,176,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,8,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161101,NOP,MIL
15,Shot Chart Detail,0021600051,191,201563,Michael Beasley,1610612749,Milwaukee Bucks,2,7,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-124,41,1,0,20161101,NOP,MIL
16,Shot Chart Detail,0021600051,375,201563,Michael Beasley,1610612749,Milwaukee Bucks,3,5,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,66,242,1,0,20161101,NOP,MIL
