,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600003,13,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,9,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-55,239,1,0,20161025,GSW,SAS
1,Shot Chart Detail,0021600003,27,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,1,20161025,GSW,SAS
2,Shot Chart Detail,0021600003,57,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,4,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,130,111,1,0,20161025,GSW,SAS
3,Shot Chart Detail,0021600003,78,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,10,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,0,20161025,GSW,SAS
4,Shot Chart Detail,0021600003,169,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,7,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,202,0,1,1,20161025,GSW,SAS
5,Shot Chart Detail,0021600003,200,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,5,38,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,46,1,0,20161025,GSW,SAS
6,Shot Chart Detail,0021600003,213,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,3,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,21,1,0,20161025,GSW,SAS
7,Shot Chart Detail,0021600003,215,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,3,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,1,20161025,GSW,SAS
8,Shot Chart Detail,0021600003,230,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,2,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,209,36,1,0,20161025,GSW,SAS
9,Shot Chart Detail,0021600003,255,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,19,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-102,21,1,1,20161025,GSW,SAS
10,Shot Chart Detail,0021600003,263,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,11,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-42,262,1,0,20161025,GSW,SAS
11,Shot Chart Detail,0021600003,274,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,10,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,84,106,1,0,20161025,GSW,SAS
