,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021600064,51,101138,Brandon Bass,1610612746,LA Clippers,1,6,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-4,164,1,1,20161102,LAC,OKC
1,Shot Chart Detail,0021600064,63,101138,Brandon Bass,1610612746,LA Clippers,1,6,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-61,75,1,0,20161102,LAC,OKC
2,Shot Chart Detail,0021600064,85,101138,Brandon Bass,1610612746,LA Clippers,1,4,34,Missed Shot,Tip Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,15,38,1,0,20161102,LAC,OKC
3,Shot Chart Detail,0021600064,411,101138,Brandon Bass,1610612746,LA Clippers,3,0,1,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-135,321,1,1,20161102,LAC,OKC
4,Shot Chart Detail,0021600064,417,101138,Brandon Bass,1610612746,LA Clippers,4,11,40,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161102,LAC,OKC
5,Shot Chart Detail,0021600098,432,101138,Brandon Bass,1610612746,LA Clippers,4,8,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-78,149,1,0,20161107,LAC,DET
6,Shot Chart Detail,0021600098,441,101138,Brandon Bass,1610612746,LA Clippers,4,7,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-120,120,1,1,20161107,LAC,DET
7,Shot Chart Detail,0021600098,475,101138,Brandon Bass,1610612746,LA Clippers,4,4,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,10,154,1,0,20161107,LAC,DET
8,Shot Chart Detail,0021600098,479,101138,Brandon Bass,1610612746,LA Clippers,4,4,0,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161107,LAC,DET
9,Shot Chart Detail,0021600098,481,101138,Brandon Bass,1610612746,LA Clippers,4,3,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161107,LAC,DET
