,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021900012,156,202357,Nemanja Bjelica,1610612758,Sacramento Kings,1,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,94,237,1,0,20191023,PHX,SAC
1,Shot Chart Detail,0021900012,198,202357,Nemanja Bjelica,1610612758,Sacramento Kings,2,9,35,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,32,1,0,20191023,PHX,SAC
2,Shot Chart Detail,0021900012,213,202357,Nemanja Bjelica,1610612758,Sacramento Kings,2,8,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,210,1,1,20191023,PHX,SAC
3,Shot Chart Detail,0021900012,246,202357,Nemanja Bjelica,1610612758,Sacramento Kings,2,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-52,247,1,0,20191023,PHX,SAC
4,Shot Chart Detail,0021900012,541,202357,Nemanja Bjelica,1610612758,Sacramento Kings,4,11,42,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20191023,PHX,SAC
5,Shot Chart Detail,0021900012,569,202357,Nemanja Bjelica,1610612758,Sacramento Kings,4,9,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,37,1,0,20191023,PHX,SAC
6,Shot Chart Detail,0021900024,40,202357,Nemanja Bjelica,1610612758,Sacramento Kings,1,8,20,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,18,1,0,20191025,SAC,POR
7,Shot Chart Detail,0021900024,125,202357,Nemanja Bjelica,1610612758,Sacramento Kings,1,2,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-191,188,1,1,20191025,SAC,POR
8,Shot Chart Detail,0021900024,344,202357,Nemanja Bjelica,1610612758,Sacramento Kings,3,8,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,10,1,1,20191025,SAC,POR
9,Shot Chart Detail,0021900024,486,202357,Nemanja Bjelica,1610612758,Sacramento Kings,3,0,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,160,198,1,0,20191025,SAC,POR
