,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021900015,18,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,11,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,8,1,0,20191024,HOU,MIL
1,Shot Chart Detail,0021900015,42,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,9,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,15,1,1,20191024,HOU,MIL
2,Shot Chart Detail,0021900015,50,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,8,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,12,1,1,20191024,HOU,MIL
3,Shot Chart Detail,0021900015,215,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,2,11,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,205,1,1,20191024,HOU,MIL
4,Shot Chart Detail,0021900015,414,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,11,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,17,1,1,20191024,HOU,MIL
5,Shot Chart Detail,0021900015,433,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,9,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,31,1,0,20191024,HOU,MIL
6,Shot Chart Detail,0021900015,437,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,9,12,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,69,1,0,20191024,HOU,MIL
7,Shot Chart Detail,0021900015,451,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,8,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,234,1,0,20191024,HOU,MIL
8,Shot Chart Detail,0021900015,460,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,7,44,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,58,1,0,20191024,HOU,MIL
9,Shot Chart Detail,0021900015,539,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,2,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-37,67,1,0,20191024,HOU,MIL
10,Shot Chart Detail,0021900015,566,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,1,35,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,11,1,0,20191024,HOU,MIL
11,Shot Chart Detail,0021900015,736,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,2,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,73,1,0,20191024,HOU,MIL
12,Shot Chart Detail,0021900026,261,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,2,5,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,24,1,1,20191026,MIL,MIA
13,Shot Chart Detail,0021900026,418,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,10,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-128,249,1,0,20191026,MIL,MIA
14,Shot Chart Detail,0021900026,515,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,1,44,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-23,138,1,1,20191026,MIL,MIA
15,Shot Chart Detail,0021900026,529,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,0,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,48,1,1,20191026,MIL,MIA
16,Shot Chart Detail,0021900026,531,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-2,91,1,0,20191026,MIL,MIA
17,Shot Chart Detail,0021900026,645,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,5,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,25,1,0,20191026,MIL,MIA
18,Shot Chart Detail,0021900026,685,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,2,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,0,20191026,MIL,MIA
19,Shot Chart Detail,0021900026,882,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,5,0,13,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,0,20191026,MIL,MIA
20,Shot Chart Detail,0021900046,7,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,11,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20191028,MIL,CLE
21,Shot Chart Detail,0021900046,13,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,11,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20191028,MIL,CLE
22,Shot Chart Detail,0021900046,26,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,10,31,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,0,20191028,MIL,CLE
23,Shot Chart Detail,0021900046,46,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,8,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,36,1,0,20191028,MIL,CLE
24,Shot Chart Detail,0021900046,64,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-159,222,1,0,20191028,MIL,CLE
25,Shot Chart Detail,0021900046,186,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,2,10,18,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,5,133,1,0,20191028,MIL,CLE
26,Shot Chart Detail,0021900046,233,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,2,7,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,17,1,0,20191028,MIL,CLE
27,Shot Chart Detail,0021900046,248,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,2,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-39,265,1,0,20191028,MIL,CLE
28,Shot Chart Detail,0021900046,357,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,10,5,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,26,1,0,20191028,MIL,CLE
29,Shot Chart Detail,0021900046,363,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,3,9,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,14,1,1,20191028,MIL,CLE
30,Shot Chart Detail,0021900046,517,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,11,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20191028,MIL,CLE
31,Shot Chart Detail,0021900046,520,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-98,241,1,0,20191028,MIL,CLE
32,Shot Chart Detail,0021900046,541,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,9,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,45,1,0,20191028,MIL,CLE
33,Shot Chart Detail,0021900046,548,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,4,8,44,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,14,1,1,20191028,MIL,CLE
