,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021900012,122,1628975,Jevon Carter,1610612756,Phoenix Suns,1,3,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,47,1,1,20191023,PHX,SAC
1,Shot Chart Detail,0021900012,257,1628975,Jevon Carter,1610612756,Phoenix Suns,2,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-41,254,1,0,20191023,PHX,SAC
2,Shot Chart Detail,0021900012,487,1628975,Jevon Carter,1610612756,Phoenix Suns,3,2,42,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,229,1,1,20191023,PHX,SAC
3,Shot Chart Detail,0021900012,497,1628975,Jevon Carter,1610612756,Phoenix Suns,3,1,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,198,1,1,20191023,PHX,SAC
4,Shot Chart Detail,0021900012,518,1628975,Jevon Carter,1610612756,Phoenix Suns,3,0,21,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,125,90,1,0,20191023,PHX,SAC
5,Shot Chart Detail,0021900012,647,1628975,Jevon Carter,1610612756,Phoenix Suns,4,4,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-1,1,1,20191023,PHX,SAC
6,Shot Chart Detail,0021900012,701,1628975,Jevon Carter,1610612756,Phoenix Suns,4,1,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-2,1,0,20191023,PHX,SAC
7,Shot Chart Detail,0021900023,113,1628975,Jevon Carter,1610612756,Phoenix Suns,1,3,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,194,1,1,20191025,DEN,PHX
8,Shot Chart Detail,0021900023,148,1628975,Jevon Carter,1610612756,Phoenix Suns,1,0,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-87,125,1,0,20191025,DEN,PHX
9,Shot Chart Detail,0021900023,463,1628975,Jevon Carter,1610612756,Phoenix Suns,3,1,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-86,226,1,1,20191025,DEN,PHX
10,Shot Chart Detail,0021900023,475,1628975,Jevon Carter,1610612756,Phoenix Suns,3,0,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,203,1,0,20191025,DEN,PHX
11,Shot Chart Detail,0021900035,40,1628975,Jevon Carter,1610612756,Phoenix Suns,1,8,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,0,20191026,PHX,LAC
12,Shot Chart Detail,0021900035,107,1628975,Jevon Carter,1610612756,Phoenix Suns,1,4,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-10,1,0,20191026,PHX,LAC
13,Shot Chart Detail,0021900035,120,1628975,Jevon Carter,1610612756,Phoenix Suns,1,3,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,13,1,0,20191026,PHX,LAC
14,Shot Chart Detail,0021900035,468,1628975,Jevon Carter,1610612756,Phoenix Suns,3,4,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,253,1,1,20191026,PHX,LAC
15,Shot Chart Detail,0021900035,472,1628975,Jevon Carter,1610612756,Phoenix Suns,3,4,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20191026,PHX,LAC
16,Shot Chart Detail,0021900035,493,1628975,Jevon Carter,1610612756,Phoenix Suns,3,3,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,216,1,1,20191026,PHX,LAC
17,Shot Chart Detail,0021900035,505,1628975,Jevon Carter,1610612756,Phoenix Suns,3,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,200,1,0,20191026,PHX,LAC
18,Shot Chart Detail,0021900049,103,1628975,Jevon Carter,1610612756,Phoenix Suns,1,4,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,14,1,0,20191028,PHX,UTA
19,Shot Chart Detail,0021900049,134,1628975,Jevon Carter,1610612756,Phoenix Suns,1,1,59,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,4,1,1,20191028,PHX,UTA
20,Shot Chart Detail,0021900049,138,1628975,Jevon Carter,1610612756,Phoenix Suns,1,1,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,105,95,1,0,20191028,PHX,UTA
21,Shot Chart Detail,0021900049,157,1628975,Jevon Carter,1610612756,Phoenix Suns,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-2,1,0,20191028,PHX,UTA
22,Shot Chart Detail,0021900049,272,1628975,Jevon Carter,1610612756,Phoenix Suns,2,6,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-168,192,1,0,20191028,PHX,UTA
23,Shot Chart Detail,0021900049,315,1628975,Jevon Carter,1610612756,Phoenix Suns,2,4,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,0,20191028,PHX,UTA
24,Shot Chart Detail,0021900049,523,1628975,Jevon Carter,1610612756,Phoenix Suns,3,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,226,1,1,20191028,PHX,UTA
25,Shot Chart Detail,0021900049,572,1628975,Jevon Carter,1610612756,Phoenix Suns,4,11,9,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,226,1,1,20191028,PHX,UTA
26,Shot Chart Detail,0021900049,598,1628975,Jevon Carter,1610612756,Phoenix Suns,4,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,251,1,0,20191028,PHX,UTA
27,Shot Chart Detail,0021900049,705,1628975,Jevon Carter,1610612756,Phoenix Suns,4,1,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,71,239,1,0,20191028,PHX,UTA
28,Shot Chart Detail,0021900049,710,1628975,Jevon Carter,1610612756,Phoenix Suns,4,0,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-36,259,1,1,20191028,PHX,UTA
29,Shot Chart Detail,0021900065,167,1628975,Jevon Carter,1610612756,Phoenix Suns,1,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,127,169,1,0,20191030,GSW,PHX
30,Shot Chart Detail,0021900065,487,1628975,Jevon Carter,1610612756,Phoenix Suns,3,1,56,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,-34,1,0,20191030,GSW,PHX
31,Shot Chart Detail,0021900065,497,1628975,Jevon Carter,1610612756,Phoenix Suns,3,0,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,128,245,1,0,20191030,GSW,PHX
32,Shot Chart Detail,0021900081,261,1628975,Jevon Carter,1610612756,Phoenix Suns,2,5,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-8,1,0,20191102,MEM,PHX
33,Shot Chart Detail,0021900095,104,1628975,Jevon Carter,1610612756,Phoenix Suns,1,3,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,205,1,0,20191104,PHX,PHI
34,Shot Chart Detail,0021900095,519,1628975,Jevon Carter,1610612756,Phoenix Suns,3,2,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,172,1,0,20191104,PHX,PHI
35,Shot Chart Detail,0021900114,82,1628975,Jevon Carter,1610612756,Phoenix Suns,1,5,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,238,1,0,20191107,PHX,MIA
36,Shot Chart Detail,0021900114,161,1628975,Jevon Carter,1610612756,Phoenix Suns,1,0,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,112,1,1,20191107,PHX,MIA
37,Shot Chart Detail,0021900114,658,1628975,Jevon Carter,1610612756,Phoenix Suns,4,1,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,100,1,0,20191107,PHX,MIA
38,Shot Chart Detail,0021900137,662,1628975,Jevon Carter,1610612756,Phoenix Suns,4,1,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-2,180,1,1,20191110,PHX,BKN
39,Shot Chart Detail,0021900165,792,1628975,Jevon Carter,1610612756,Phoenix Suns,4,0,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,92,172,1,0,20191114,PHX,ATL
40,Shot Chart Detail,0021900195,391,1628975,Jevon Carter,1610612756,Phoenix Suns,3,9,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,127,225,1,1,20191118,PHX,BOS
