,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021600993,1610612749,MIL,Milwaukee,203114,Khris Middleton,F,,7:49,109.0,107.1,135.7,126.7,-26.7,-19.5,0.0,0.0,0.0,0.0,0.2,0.091,0.0,0.0,0.568,0.071,0.073,85.29,89.1,74.25,14,0.038
1,0021600993,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,6:52,127.6,125.0,132.0,130.8,-4.4,-5.8,0.667,0.0,33.3,0.0,0.143,0.083,0.0,0.833,0.902,0.333,0.34,86.12,87.38,72.82,12,0.242
2,0021600993,1610612749,MIL,Milwaukee,1627748,Thon Maker,C,,4:36,139.6,137.5,137.5,122.2,2.1,15.3,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.127,82.85,88.7,73.91,8,0.0
3,0021600993,1610612749,MIL,Milwaukee,203503,Tony Snell,G,,10:40,128.8,126.3,128.7,130.0,0.0,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.833,0.286,0.291,87.39,87.75,73.13,19,0.222
4,0021600993,1610612749,MIL,Milwaukee,203521,Matthew Dellavedova,G,,5:42,131.6,130.0,150.0,136.4,-18.4,-6.4,0.0,0.0,0.0,0.0,0.4,0.222,0.0,1.0,1.0,0.1,0.101,83.71,88.42,73.68,10,0.121
5,0021600993,1610612749,MIL,Milwaukee,202328,Greg Monroe,,,7:21,101.9,100.0,133.8,135.7,-31.9,-35.7,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.333,0.333,0.333,0.339,88.09,88.22,73.52,13,-0.08
6,0021600993,1610612749,MIL,Milwaukee,1627763,Malcolm Brogdon,,,6:15,102.2,100.0,123.0,125.0,-20.7,-25.0,0.333,1.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,0.154,0.157,88.24,88.39,73.66,11,-0.111
7,0021600993,1610612749,MIL,Milwaukee,1891,Jason Terry,,,5:25,101.4,100.0,147.1,150.0,-45.7,-50.0,0.0,0.0,0.0,0.0,0.143,0.083,0.0,0.0,1.136,0.091,0.092,84.62,84.26,70.22,9,0.167
8,0021600993,1610612749,MIL,Milwaukee,203089,John Henson,,,5:05,101.4,100.0,139.5,144.4,-38.1,-44.4,0.0,0.0,0.0,0.4,0.2,0.3,0.0,0.0,0.0,0.182,0.184,86.01,85.07,70.89,9,-0.056
9,0021600993,1610612763,MEM,Memphis,1713,Vince Carter,F,,9:19,142.9,144.4,132.2,129.4,10.6,15.0,0.333,2.0,33.3,0.125,0.333,0.214,16.7,1.333,1.333,0.182,0.18,89.75,90.16,75.13,18,0.258
10,0021600993,1610612763,MEM,Memphis,203210,JaMychal Green,F,,7:55,143.6,146.7,123.5,121.4,20.1,25.2,0.25,0.0,40.0,0.375,0.4,0.385,0.0,0.0,0.347,0.158,0.155,88.16,87.92,73.26,15,0.117
11,0021600993,1610612763,MEM,Memphis,201188,Marc Gasol,C,,11:57,135.1,136.4,116.3,114.3,18.9,22.1,0.222,0.0,28.6,0.083,0.0,0.045,0.0,0.4,0.4,0.179,0.184,86.07,86.4,72.0,22,0.088
12,0021600993,1610612763,MEM,Memphis,2754,Tony Allen,G,,8:14,143.6,146.7,129.8,126.7,13.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.563,0.211,0.207,87.33,87.45,72.87,15,0.076
13,0021600993,1610612763,MEM,Memphis,201144,Mike Conley,G,,6:52,132.0,130.8,127.6,125.0,4.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.8,0.8,0.438,0.441,86.12,87.38,72.82,13,0.121
14,0021600993,1610612763,MEM,Memphis,1626150,Andrew Harrison,,,5:05,139.5,144.4,101.4,100.0,38.1,44.4,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.568,0.083,0.088,86.01,85.07,70.89,9,0.0
15,0021600993,1610612763,MEM,Memphis,2216,Zach Randolph,,,4:02,116.3,114.3,101.7,100.0,14.5,14.3,0.333,0.0,100.0,0.0,0.2,0.111,0.0,0.0,0.0,0.0,0.0,81.98,83.41,69.51,7,0.16
16,0021600993,1610612763,MEM,Memphis,203584,Troy Daniels,,,3:43,116.3,114.3,83.3,83.3,32.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.127,83.28,84.06,70.05,7,-0.087
17,0021600993,1610612763,MEM,Memphis,203516,James Ennis III,,,2:38,100.0,80.0,50.0,50.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.286,0.4,73.05,82.18,68.48,5,0.154
