,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022000588,2,12,0,1,7:11 PM,12:00,,Start of 1st Period (7:11 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022000588,4,10,0,1,7:11 PM,12:00,Jump Ball Zeller vs. Baynes: Tip to Powell,,,,,4,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,5,203382,Aron Baynes,1610612761.0,Toronto,Raptors,TOR,5,1626181,Norman Powell,1610612761.0,Toronto,Raptors,TOR,1
2,0022000588,7,2,79,1,7:12 PM,11:44,,,MISS Lowry 21' Pullup Jump Shot,,,5,200768,Kyle Lowry,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
3,0022000588,8,4,0,1,7:12 PM,11:42,Ball REBOUND (Off:0 Def:1),,,,,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
4,0022000588,9,2,1,1,7:12 PM,11:35,MISS Hayward 25' 3PT Jump Shot,,,,,4,202330,Gordon Hayward,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
5,0022000588,10,4,0,1,7:12 PM,11:32,,,Johnson REBOUND (Off:0 Def:1),,,5,1626169,Stanley Johnson,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
6,0022000588,11,2,1,1,7:12 PM,11:24,,,MISS Baynes 25' 3PT Jump Shot,,,5,203382,Aron Baynes,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
7,0022000588,12,4,0,1,7:12 PM,11:23,Ball REBOUND (Off:0 Def:2),,,,,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
8,0022000588,13,2,78,1,7:12 PM,11:14,MISS Ball 14' Floating Jump Shot,,,,,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
9,0022000588,14,4,0,1,7:12 PM,11:12,Ball REBOUND (Off:1 Def:2),,,,,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
10,0022000588,15,1,1,1,7:12 PM,11:07,Rozier 3PT Jump Shot (3 PTS) (Hayward 1 AST),,,0 - 3,3,4,1626179,Terry Rozier,1610612766.0,Charlotte,Hornets,CHA,4,202330,Gordon Hayward,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,1
11,0022000588,17,2,47,1,7:13 PM,10:45,,,MISS Powell 5' Turnaround Jump Shot,,,5,1626181,Norman Powell,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,,1
12,0022000588,18,4,0,1,7:13 PM,10:43,Zeller REBOUND (Off:0 Def:1),,,,,4,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,0,0,,,,,,1
13,0022000588,19,1,1,1,7:13 PM,10:30,Ball 25' 3PT Jump Shot (3 PTS) (Rozier 1 AST),,,0 - 6,6,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,4,1626179,Terry Rozier,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,1
14,0022000588,21,6,1,1,7:13 PM,10:16,Zeller P.FOUL (P1.T1) (M.Boland),,,,,4,203469,Cody Zeller,1610612766.0,Charlotte,Hornets,CHA,5,1626181,Norman Powell,1610612761.0,Toronto,Raptors,TOR,1,0,,,,,,1
15,0022000588,23,1,44,1,7:14 PM,10:12,,,Bembry 1' Reverse Layup (2 PTS) (Lowry 1 AST),2 - 6,4,5,1627761,DeAndre' Bembry,1610612761.0,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761.0,Toronto,Raptors,TOR,0,0,,,,,,1
16,0022000588,25,1,1,1,7:14 PM,10:04,Ball 26' 3PT Jump Shot (6 PTS) (Washington 1 AST),,,2 - 9,7,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,4,1629023,P.J. Washington,1610612766.0,Charlotte,Hornets,CHA,0,0,,,,,,1
17,0022000588,27,6,1,1,7:14 PM,9:56,Ball P.FOUL (P1.T2) (N.Green),,,,,4,1630163,LaMelo Ball,1610612766.0,Charlotte,Hornets,CHA,5,1626181,Norman Powell,1610612761.0,Toronto,Raptors,TOR,1,0,,,,,,1
