,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022001028,2,12,0,1,8:11 PM,12:00,,Start of 1st Period (8:11 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022001028,4,10,0,1,8:11 PM,12:00,Jump Ball Valanciunas vs. Hernangomez: Tip to Valanciunas,,,,,4,202685,Jonas Valanciunas,1610612763.0,Memphis,Grizzlies,MEM,5,1626195,Willy Hernangomez,1610612740.0,New Orleans,Pelicans,NOP,4,202685,Jonas Valanciunas,1610612763.0,Memphis,Grizzlies,MEM,1
2,0022001028,7,2,79,1,8:12 PM,11:42,MISS Brooks 12' Pullup Jump Shot,,,,,4,1628415,Dillon Brooks,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
3,0022001028,8,4,0,1,8:12 PM,11:38,Jackson Jr. REBOUND (Off:1 Def:0),,,,,4,1628991,Jaren Jackson Jr.,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
4,0022001028,9,1,107,1,8:12 PM,11:38,Jackson Jr. Tip Dunk Shot (2 PTS),,,0 - 2,2,4,1628991,Jaren Jackson Jr.,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
5,0022001028,10,2,1,1,8:12 PM,11:24,,,MISS Marshall 26' 3PT Jump Shot,,,5,1630230,Naji Marshall,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
6,0022001028,11,4,0,1,8:12 PM,11:20,Valanciunas REBOUND (Off:0 Def:1),,,,,4,202685,Jonas Valanciunas,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
7,0022001028,12,6,2,1,8:12 PM,11:16,,,Marshall S.FOUL (P1.T1) (B.Adair),,,5,1630230,Naji Marshall,1610612740.0,New Orleans,Pelicans,NOP,4,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,1,0,,,,,,1
8,0022001028,14,3,13,1,8:13 PM,11:16,Anderson Free Throw 1 of 3 (1 PTS),,,0 - 3,3,4,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
9,0022001028,15,3,14,1,8:13 PM,11:16,Anderson Free Throw 2 of 3 (2 PTS),,,0 - 4,4,4,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
10,0022001028,16,3,15,1,8:13 PM,11:16,Anderson Free Throw 3 of 3 (3 PTS),,,0 - 5,5,4,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
11,0022001028,17,1,1,1,8:13 PM,10:56,,,Bledsoe 18' Jump Shot (2 PTS),2 - 5,3,5,202339,Eric Bledsoe,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
12,0022001028,18,2,6,1,8:14 PM,10:48,MISS Brooks 3' Driving Layup,,,,,4,1628415,Dillon Brooks,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
13,0022001028,20,4,0,1,8:14 PM,10:45,,,Ball REBOUND (Off:0 Def:1),,,5,1628366,Lonzo Ball,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
14,0022001028,21,2,41,1,8:14 PM,10:42,,,MISS Johnson 2' Running Layup,,,5,201949,James Johnson,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
