,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022000544,2,12,0,1,8:12 PM,12:00,,Start of 1st Period (8:12 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022000544,4,10,0,1,8:12 PM,12:00,Jump Ball Vucevic vs. Collins: Tip to Ross,,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,5,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,4,203082,Terrence Ross,1610612753.0,Orlando,Magic,ORL,1
2,0022000544,7,1,99,1,8:12 PM,11:35,Carter-Williams 4' Cutting Finger Roll Layup Shot (2 PTS) (Vucevic 1 AST),,,0 - 2,2,4,203487,Michael Carter-Williams,1610612753.0,Orlando,Magic,ORL,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
3,0022000544,9,2,1,1,8:12 PM,11:28,,,MISS Collins 27' 3PT Jump Shot,,,5,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
4,0022000544,10,4,0,1,8:12 PM,11:25,Aminu REBOUND (Off:0 Def:1),,,,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
5,0022000544,11,1,6,1,8:13 PM,11:11,Carter-Williams 3' Driving Layup (4 PTS) (Aminu 1 AST),,,0 - 4,4,4,203487,Michael Carter-Williams,1610612753.0,Orlando,Magic,ORL,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
6,0022000544,13,2,101,1,8:13 PM,10:54,,,MISS Young 11' Driving Floating Jump Shot,,,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
7,0022000544,14,4,0,1,8:13 PM,10:51,Carter-Williams REBOUND (Off:0 Def:1),,,,,4,203487,Michael Carter-Williams,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
8,0022000544,15,2,1,1,8:13 PM,10:42,MISS Vucevic 26' 3PT Jump Shot,,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
9,0022000544,16,4,0,1,8:13 PM,10:40,,,Gallinari REBOUND (Off:0 Def:1),,,5,201568,Danilo Gallinari,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
10,0022000544,17,1,1,1,8:13 PM,10:19,,,Gallinari 27' 3PT Jump Shot (3 PTS) (Young 1 AST),3 - 4,1,5,201568,Danilo Gallinari,1610612737.0,Atlanta,Hawks,ATL,5,1629027,Trae Young,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
11,0022000544,19,2,1,1,8:14 PM,10:05,MISS Vucevic 26' 3PT Jump Shot,,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
12,0022000544,20,4,0,1,8:14 PM,10:02,Aminu REBOUND (Off:1 Def:1),,,,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
13,0022000544,21,1,58,1,8:14 PM,9:54,Vucevic 2' Turnaround Hook Shot (2 PTS) (Ross 1 AST),,,3 - 6,3,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,4,203082,Terrence Ross,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
14,0022000544,23,1,79,1,8:14 PM,9:37,,,Huerter 15' Pullup Jump Shot (2 PTS) (Gallinari 1 AST),5 - 6,1,5,1628989,Kevin Huerter,1610612737.0,Atlanta,Hawks,ATL,5,201568,Danilo Gallinari,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
15,0022000544,25,2,79,1,8:14 PM,9:22,MISS Carter-Williams 13' Pullup Jump Shot,,,,,4,203487,Michael Carter-Williams,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
16,0022000544,26,4,0,1,8:14 PM,9:21,Aminu REBOUND (Off:2 Def:1),,,,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
17,0022000544,27,5,1,1,8:14 PM,9:20,Aminu Bad Pass Turnover (P1.T1),,Huerter STEAL (1 STL),,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,5,1628989,Kevin Huerter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,1
18,0022000544,29,2,41,1,8:14 PM,9:16,,,MISS Huerter 9' Running Layup,,,5,1628989,Kevin Huerter,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
19,0022000544,30,4,0,1,8:15 PM,9:13,Ross REBOUND (Off:0 Def:1),,,,,4,203082,Terrence Ross,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
20,0022000544,45,2,6,1,8:15 PM,9:08,MISS Aminu 10' Driving Layup,,Snell BLOCK (1 BLK),,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,5,203503,Tony Snell,1610612737.0,Atlanta,Hawks,ATL,1
21,0022000544,47,4,0,1,8:15 PM,9:06,Vucevic REBOUND (Off:1 Def:0),,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
22,0022000544,31,6,2,1,8:15 PM,9:05,,,Collins S.FOUL (P1.T1) (K.Mauer),,,5,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,1,0,,,,,,1
23,0022000544,33,3,11,1,8:15 PM,9:05,Vucevic Free Throw 1 of 2 (3 PTS),,,5 - 7,2,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
24,0022000544,34,3,12,1,8:15 PM,9:05,Vucevic Free Throw 2 of 2 (4 PTS),,,5 - 8,3,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
25,0022000544,37,2,86,1,8:16 PM,8:47,,,MISS Collins 7' Turnaround Fadeaway Shot,,,5,1628381,John Collins,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
26,0022000544,38,4,0,1,8:16 PM,8:45,Aminu REBOUND (Off:2 Def:2),,,,,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
27,0022000544,39,6,2,1,8:16 PM,8:41,,,Huerter S.FOUL (P1.T2) (R.Acosta),,,5,1628989,Kevin Huerter,1610612737.0,Atlanta,Hawks,ATL,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,1,0,,,,,,1
28,0022000544,41,3,11,1,8:16 PM,8:41,Aminu Free Throw 1 of 2 (1 PTS),,,5 - 9,4,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
29,0022000544,42,3,12,1,8:16 PM,8:41,Aminu Free Throw 2 of 2 (2 PTS),,,5 - 10,5,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
30,0022000544,43,2,1,1,8:17 PM,8:18,,,MISS Snell 24' 3PT Jump Shot,,,5,203503,Tony Snell,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,0,,,,,,1
31,0022000544,44,4,0,1,8:17 PM,8:13,Vucevic REBOUND (Off:1 Def:1),,,,,4,202696,Nikola Vucevic,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,0,0,,,,,,1
32,0022000544,48,1,2,1,8:17 PM,8:10,Aminu 25' 3PT Running Jump Shot (5 PTS) (Carter-Williams 1 AST),,,5 - 13,8,4,202329,Al-Farouq Aminu,1610612753.0,Orlando,Magic,ORL,4,203487,Michael Carter-Williams,1610612753.0,Orlando,Magic,ORL,0,0,,,,,,1
33,0022000544,50,9,1,1,8:17 PM,8:03,,,Hawks Timeout: Regular (Reg.1 Short 0),,,3,1610612737,,,,,,0,0,,,,,,0,0,,,,,,0
