,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022000981,2,12,0,1,10:13 PM,12:00,,Start of 1st Period (10:13 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022000981,4,10,0,1,10:13 PM,12:00,Jump Ball Gobert vs. Poeltl: Tip to Niang,,,,,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,4,1627777,Georges Niang,1610612762.0,Utah,Jazz,UTA,1
2,0022000981,7,1,101,1,10:13 PM,11:46,Ingles 13' Driving Floating Jump Shot (2 PTS) (Gobert 1 AST),,,0 - 2,2,4,204060,Joe Ingles,1610612762.0,Utah,Jazz,UTA,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1
3,0022000981,9,5,1,1,10:14 PM,11:25,O'Neale STEAL (1 STL),,Murray Bad Pass Turnover (P1.T1),,,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,4,1626220,Royce O'Neale,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1
4,0022000981,11,1,2,1,10:14 PM,11:22,O'Neale 26' 3PT Running Jump Shot (3 PTS),,,0 - 5,5,4,1626220,Royce O'Neale,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
5,0022000981,12,9,1,1,10:14 PM,11:20,,,Spurs Timeout: Regular (Reg.1 Short 0),,,3,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
6,0022000981,13,1,79,1,10:17 PM,11:09,,,DeRozan 17' Pullup Jump Shot (2 PTS) (Poeltl 1 AST),2 - 5,3,5,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
7,0022000981,14,2,78,1,10:17 PM,10:43,MISS Niang 12' Floating Jump Shot,,,,,4,1627777,Georges Niang,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
8,0022000981,15,4,0,1,10:17 PM,10:40,,,Poeltl REBOUND (Off:0 Def:1),,,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
9,0022000981,17,2,1,1,10:17 PM,10:34,,,MISS Murray 15' Jump Shot,,,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
10,0022000981,18,4,0,1,10:18 PM,10:31,Gobert REBOUND (Off:0 Def:1),,,,,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
11,0022000981,19,1,63,1,10:18 PM,10:16,Bogdanovic 10' Fadeaway Jumper (2 PTS),,,2 - 7,5,4,202711,Bojan Bogdanovic,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
12,0022000981,20,1,79,1,10:18 PM,9:59,,,DeRozan 14' Pullup Jump Shot (4 PTS) (Poeltl 2 AST),4 - 7,3,5,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
13,0022000981,22,1,1,1,10:18 PM,9:51,Niang 25' 3PT Jump Shot (3 PTS) (Ingles 1 AST),,,4 - 10,6,4,1627777,Georges Niang,1610612762.0,Utah,Jazz,UTA,4,204060,Joe Ingles,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1
14,0022000981,24,2,44,1,10:19 PM,9:27,,,MISS Poeltl 1' Reverse Layup,,,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
15,0022000981,25,4,0,1,10:19 PM,9:25,Ingles REBOUND (Off:0 Def:1),,,,,4,204060,Joe Ingles,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
16,0022000981,26,2,1,1,10:19 PM,9:12,MISS Niang 3PT Jump Shot,,,,,4,1627777,Georges Niang,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
17,0022000981,27,4,0,1,10:19 PM,9:08,,,Murray REBOUND (Off:0 Def:1),,,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
18,0022000981,28,1,47,1,10:19 PM,8:49,,,Poeltl 10' Turnaround Jump Shot (2 PTS) (Murray 1 AST),6 - 10,4,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
19,0022000981,30,1,98,1,10:20 PM,8:32,Gobert 3' Cutting Layup Shot (2 PTS) (Ingles 2 AST),,,6 - 12,6,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,4,204060,Joe Ingles,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1
20,0022000981,32,6,2,1,10:20 PM,8:32,,,Poeltl S.FOUL (P1.T1) (A.Moyer-Gleich),,,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,1,0,,,,,,1
21,0022000981,34,3,10,1,10:20 PM,8:32,Gobert Free Throw 1 of 1 (3 PTS),,,6 - 13,7,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
22,0022000981,35,2,78,1,10:20 PM,8:21,,,MISS Johnson 15' Floating Jump Shot,,,5,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
23,0022000981,36,4,0,1,10:20 PM,8:17,O'Neale REBOUND (Off:0 Def:1),,,,,4,1626220,Royce O'Neale,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
24,0022000981,37,5,6,1,10:21 PM,8:05,Bogdanovic Double Dribble Turnover (P1.T1),,,,,4,202711,Bojan Bogdanovic,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1,0,,,,,,1
25,0022000981,38,1,78,1,10:21 PM,7:52,,,Poeltl 10' Floating Jump Shot (4 PTS) (DeRozan 1 AST),8 - 13,5,5,1627751,Jakob Poeltl,1610612759.0,San Antonio,Spurs,SAS,5,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
26,0022000981,40,1,9,1,10:21 PM,7:40,Bogdanovic 1' Driving Dunk (4 PTS) (Ingles 3 AST),,,8 - 15,7,4,202711,Bojan Bogdanovic,1610612762.0,Utah,Jazz,UTA,4,204060,Joe Ingles,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,1
27,0022000981,42,5,45,1,10:21 PM,7:28,,,Murray Out of Bounds - Bad Pass Turnover Turnover (P2.T2),,,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1,0,,,,,,1
28,0022000981,43,8,0,1,10:21 PM,7:28,SUB: Clarkson FOR Niang,,,,,4,1627777,Georges Niang,1610612762.0,Utah,Jazz,UTA,4,203903,Jordan Clarkson,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0
29,0022000981,45,2,1,1,10:22 PM,7:20,MISS Bogdanovic 25' 3PT Jump Shot,,,,,4,202711,Bojan Bogdanovic,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
30,0022000981,46,4,0,1,10:22 PM,7:16,O'Neale REBOUND (Off:1 Def:1),,,,,4,1626220,Royce O'Neale,1610612762.0,Utah,Jazz,UTA,0,0,,,,,,0,0,,,,,,1
31,0022000981,47,5,1,1,10:22 PM,7:14,Gobert Bad Pass Turnover (P1.T2),,DeRozan STEAL (1 STL),,,4,203497,Rudy Gobert,1610612762.0,Utah,Jazz,UTA,5,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
32,0022000981,49,1,79,1,10:22 PM,7:04,,,Murray 13' Pullup Jump Shot (2 PTS),10 - 15,5,5,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
