,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021800007,734,1628989,Kevin Huerter,1610612737,Atlanta Hawks,4,0,16,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,0,20181017,NYK,ATL
1,Shot Chart Detail,0021800020,567,1628989,Kevin Huerter,1610612737,Atlanta Hawks,3,2,59,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-8,1,0,20181019,MEM,ATL
2,Shot Chart Detail,0021800020,713,1628989,Kevin Huerter,1610612737,Atlanta Hawks,4,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,41,250,1,0,20181019,MEM,ATL
3,Shot Chart Detail,0021800020,768,1628989,Kevin Huerter,1610612737,Atlanta Hawks,4,1,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,1,20181019,MEM,ATL
4,Shot Chart Detail,0021800036,127,1628989,Kevin Huerter,1610612737,Atlanta Hawks,1,2,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,120,262,1,1,20181021,CLE,ATL
5,Shot Chart Detail,0021800036,181,1628989,Kevin Huerter,1610612737,Atlanta Hawks,2,11,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,195,218,1,0,20181021,CLE,ATL
6,Shot Chart Detail,0021800036,189,1628989,Kevin Huerter,1610612737,Atlanta Hawks,2,10,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,93,72,1,0,20181021,CLE,ATL
7,Shot Chart Detail,0021800036,341,1628989,Kevin Huerter,1610612737,Atlanta Hawks,2,0,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-18,63,1,0,20181021,CLE,ATL
8,Shot Chart Detail,0021800036,497,1628989,Kevin Huerter,1610612737,Atlanta Hawks,3,2,6,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,67,100,1,0,20181021,CLE,ATL
9,Shot Chart Detail,0021800036,540,1628989,Kevin Huerter,1610612737,Atlanta Hawks,4,11,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,89,237,1,0,20181021,CLE,ATL
10,Shot Chart Detail,0021800036,562,1628989,Kevin Huerter,1610612737,Atlanta Hawks,4,9,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,159,1,1,20181021,CLE,ATL
