,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021800006,72,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,9,47,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,4,1,0,20181017,ORL,MIA
1,Shot Chart Detail,0021800006,301,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,4,16,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,11,1,1,20181017,ORL,MIA
2,Shot Chart Detail,0021800006,384,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,11,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,209,1,1,20181017,ORL,MIA
3,Shot Chart Detail,0021800006,391,1628371,Jonathan Isaac,1610612753,Orlando Magic,3,10,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,21,1,0,20181017,ORL,MIA
4,Shot Chart Detail,0021800017,10,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,11,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181019,ORL,CHA
5,Shot Chart Detail,0021800017,44,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,8,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,70,248,1,0,20181019,ORL,CHA
6,Shot Chart Detail,0021800017,239,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,6,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,15,1,1,20181019,ORL,CHA
7,Shot Chart Detail,0021800029,30,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,9,28,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-58,125,1,0,20181020,PHI,ORL
8,Shot Chart Detail,0021800029,40,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,8,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,12,1,1,20181020,PHI,ORL
9,Shot Chart Detail,0021800029,51,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,90,232,1,1,20181020,PHI,ORL
10,Shot Chart Detail,0021800029,61,1628371,Jonathan Isaac,1610612753,Orlando Magic,1,6,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-39,258,1,0,20181020,PHI,ORL
11,Shot Chart Detail,0021800029,296,1628371,Jonathan Isaac,1610612753,Orlando Magic,2,0,52,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,22,60,1,0,20181020,PHI,ORL
