,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021800058,454,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,11,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-22,64,1,0,20181024,SAS,IND
1,Shot Chart Detail,0021800058,505,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,7,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-9,84,1,0,20181024,SAS,IND
2,Shot Chart Detail,0021800058,585,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-24,49,1,0,20181024,SAS,IND
3,Shot Chart Detail,0021800058,595,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,1,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,100,1,0,20181024,SAS,IND
4,Shot Chart Detail,0021800058,610,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,0,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,43,1,0,20181024,SAS,IND
5,Shot Chart Detail,0021800077,129,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,1,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,36,1,0,20181027,CLE,IND
6,Shot Chart Detail,0021800077,607,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,0,34,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-79,48,1,0,20181027,CLE,IND
7,Shot Chart Detail,0021800087,165,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,11,37,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,7,45,1,0,20181029,IND,POR
8,Shot Chart Detail,0021800120,145,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,0,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-126,228,1,0,20181102,CHI,IND
9,Shot Chart Detail,0021800120,169,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,10,10,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-57,8,1,1,20181102,CHI,IND
10,Shot Chart Detail,0021800127,177,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,11,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20181103,IND,BOS
11,Shot Chart Detail,0021800127,186,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,10,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,203,1,1,20181103,IND,BOS
12,Shot Chart Detail,0021800127,201,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,8,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,5,1,0,20181103,IND,BOS
13,Shot Chart Detail,0021800127,486,1628388,T.J. Leaf,1610612754,Indiana Pacers,3,0,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,0,20181103,IND,BOS
14,Shot Chart Detail,0021800127,539,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,7,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,1,20181103,IND,BOS
15,Shot Chart Detail,0021800141,134,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,1,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-12,152,1,0,20181105,IND,HOU
16,Shot Chart Detail,0021800141,142,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,0,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,10,1,0,20181105,IND,HOU
17,Shot Chart Detail,0021800170,151,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,1,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,42,1,1,20181109,MIA,IND
18,Shot Chart Detail,0021800170,340,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,0,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,-16,1,0,20181109,MIA,IND
19,Shot Chart Detail,0021800241,636,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,0,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,2,1,1,20181119,IND,UTA
20,Shot Chart Detail,0021800252,573,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,1,30,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,50,1,1,20181121,CHA,IND
21,Shot Chart Detail,0021800252,579,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,167,199,1,0,20181121,CHA,IND
22,Shot Chart Detail,0021800272,157,1628388,T.J. Leaf,1610612754,Indiana Pacers,1,0,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20181123,IND,SAS
23,Shot Chart Detail,0021800272,183,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,11,3,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181123,IND,SAS
24,Shot Chart Detail,0021800272,224,1628388,T.J. Leaf,1610612754,Indiana Pacers,2,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,221,1,0,20181123,IND,SAS
25,Shot Chart Detail,0021800272,504,1628388,T.J. Leaf,1610612754,Indiana Pacers,3,0,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-181,220,1,1,20181123,IND,SAS
26,Shot Chart Detail,0021800272,530,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,10,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20181123,IND,SAS
27,Shot Chart Detail,0021800272,554,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,8,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,31,1,0,20181123,IND,SAS
28,Shot Chart Detail,0021800272,556,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,8,36,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,1,1,1,20181123,IND,SAS
29,Shot Chart Detail,0021800299,600,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,3,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,59,1,0,20181126,UTA,IND
30,Shot Chart Detail,0021800299,611,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,2,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,106,222,1,0,20181126,UTA,IND
31,Shot Chart Detail,0021800299,633,1628388,T.J. Leaf,1610612754,Indiana Pacers,4,0,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-38,134,1,0,20181126,UTA,IND
