,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021800012,168,1626246,Boban Marjanovic,1610612746,LA Clippers,2,11,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,LAC,DEN
1,Shot Chart Detail,0021800012,175,1626246,Boban Marjanovic,1610612746,LA Clippers,2,11,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,4,1,0,20181017,LAC,DEN
2,Shot Chart Detail,0021800012,188,1626246,Boban Marjanovic,1610612746,LA Clippers,2,9,59,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,0,20181017,LAC,DEN
3,Shot Chart Detail,0021800012,224,1626246,Boban Marjanovic,1610612746,LA Clippers,2,8,9,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,LAC,DEN
4,Shot Chart Detail,0021800012,536,1626246,Boban Marjanovic,1610612746,LA Clippers,4,11,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,1,20181017,LAC,DEN
5,Shot Chart Detail,0021800012,573,1626246,Boban Marjanovic,1610612746,LA Clippers,4,8,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20181017,LAC,DEN
6,Shot Chart Detail,0021800012,589,1626246,Boban Marjanovic,1610612746,LA Clippers,4,7,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,5,1,1,20181017,LAC,DEN
7,Shot Chart Detail,0021800012,608,1626246,Boban Marjanovic,1610612746,LA Clippers,4,6,55,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-6,59,1,1,20181017,LAC,DEN
8,Shot Chart Detail,0021800025,241,1626246,Boban Marjanovic,1610612746,LA Clippers,2,7,28,Missed Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,20,1,0,20181019,LAC,OKC
9,Shot Chart Detail,0021800025,515,1626246,Boban Marjanovic,1610612746,LA Clippers,3,0,29,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,38,1,0,20181019,LAC,OKC
10,Shot Chart Detail,0021800025,517,1626246,Boban Marjanovic,1610612746,LA Clippers,3,0,24,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181019,LAC,OKC
11,Shot Chart Detail,0021800025,530,1626246,Boban Marjanovic,1610612746,LA Clippers,4,11,44,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-14,29,1,1,20181019,LAC,OKC
12,Shot Chart Detail,0021800025,593,1626246,Boban Marjanovic,1610612746,LA Clippers,4,7,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-98,142,1,1,20181019,LAC,OKC
13,Shot Chart Detail,0021800025,606,1626246,Boban Marjanovic,1610612746,LA Clippers,4,5,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,25,1,1,20181019,LAC,OKC
14,Shot Chart Detail,0021800039,266,1626246,Boban Marjanovic,1610612746,LA Clippers,2,5,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,41,64,1,1,20181021,LAC,HOU
15,Shot Chart Detail,0021800039,275,1626246,Boban Marjanovic,1610612746,LA Clippers,2,5,2,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,15,1,1,20181021,LAC,HOU
16,Shot Chart Detail,0021800070,662,1626246,Boban Marjanovic,1610612746,LA Clippers,4,2,16,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,36,2,1,0,20181026,HOU,LAC
17,Shot Chart Detail,0021800070,665,1626246,Boban Marjanovic,1610612746,LA Clippers,4,2,10,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181026,HOU,LAC
18,Shot Chart Detail,0021800086,522,1626246,Boban Marjanovic,1610612746,LA Clippers,4,10,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,1,20181028,LAC,WAS
19,Shot Chart Detail,0021800086,581,1626246,Boban Marjanovic,1610612746,LA Clippers,4,6,3,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,28,1,1,20181028,LAC,WAS
20,Shot Chart Detail,0021800086,593,1626246,Boban Marjanovic,1610612746,LA Clippers,4,5,18,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181028,LAC,WAS
21,Shot Chart Detail,0021800086,619,1626246,Boban Marjanovic,1610612746,LA Clippers,4,3,14,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181028,LAC,WAS
22,Shot Chart Detail,0021800086,642,1626246,Boban Marjanovic,1610612746,LA Clippers,4,1,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,12,1,1,20181028,LAC,WAS
23,Shot Chart Detail,0021800086,645,1626246,Boban Marjanovic,1610612746,LA Clippers,4,1,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,259,1,0,20181028,LAC,WAS
24,Shot Chart Detail,0021800086,658,1626246,Boban Marjanovic,1610612746,LA Clippers,4,0,31,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,5,1,1,20181028,LAC,WAS
25,Shot Chart Detail,0021800103,493,1626246,Boban Marjanovic,1610612746,LA Clippers,3,2,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,31,1,1,20181030,OKC,LAC
26,Shot Chart Detail,0021800103,720,1626246,Boban Marjanovic,1610612746,LA Clippers,4,9,19,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,0,20181030,OKC,LAC
27,Shot Chart Detail,0021800113,366,1626246,Boban Marjanovic,1610612746,LA Clippers,2,0,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-4,1,1,20181101,PHI,LAC
28,Shot Chart Detail,0021800113,392,1626246,Boban Marjanovic,1610612746,LA Clippers,3,10,41,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20181101,PHI,LAC
29,Shot Chart Detail,0021800113,417,1626246,Boban Marjanovic,1610612746,LA Clippers,3,8,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,8,1,1,20181101,PHI,LAC
30,Shot Chart Detail,0021800113,429,1626246,Boban Marjanovic,1610612746,LA Clippers,3,7,38,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,1,20181101,PHI,LAC
