,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021800005,24,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,9,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-200,-12,1,1,20181017,IND,MEM
1,Shot Chart Detail,0021800005,145,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,2,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-161,216,1,1,20181017,IND,MEM
2,Shot Chart Detail,0021800005,148,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-157,239,1,0,20181017,IND,MEM
3,Shot Chart Detail,0021800005,152,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,1,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,17,1,0,20181017,IND,MEM
4,Shot Chart Detail,0021800005,245,203210,JaMychal Green,1610612763,Memphis Grizzlies,2,6,20,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181017,IND,MEM
5,Shot Chart Detail,0021800005,399,203210,JaMychal Green,1610612763,Memphis Grizzlies,3,6,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,6,1,0,20181017,IND,MEM
6,Shot Chart Detail,0021800005,521,203210,JaMychal Green,1610612763,Memphis Grizzlies,4,9,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20181017,IND,MEM
7,Shot Chart Detail,0021800020,42,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,8,29,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,-1,1,0,20181019,MEM,ATL
8,Shot Chart Detail,0021800020,82,203210,JaMychal Green,1610612763,Memphis Grizzlies,1,6,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,3,1,1,20181019,MEM,ATL
9,Shot Chart Detail,0021800020,214,203210,JaMychal Green,1610612763,Memphis Grizzlies,2,11,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,0,20181019,MEM,ATL
