,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22019,1629684,0021901308,"AUG 13, 2020",BOS vs. WAS,L,25,2,7,0.286,1,5,0.2,2,2,1.0,1,7,8,2,0,1,1,4,7,-4,1
1,22019,1629684,0021901301,"AUG 11, 2020",BOS @ MEM,W,20,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,1,0,1,2,4,3,3,1
2,22019,1629684,0021901279,"AUG 07, 2020",BOS @ TOR,W,9,2,5,0.4,0,1,0.0,0,1,0.0,0,0,0,1,1,0,0,1,4,-15,1
3,22019,1629684,0021901267,"AUG 05, 2020",BOS vs. BKN,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,0,1,3,4,1
4,22019,1629684,0021901260,"AUG 04, 2020",BOS @ MIA,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,-3,1
5,22019,1629684,0021901245,"AUG 02, 2020",BOS vs. POR,W,7,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,3,2,-4,1
6,22019,1629684,0021901236,"JUL 31, 2020",BOS @ MIL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,4,1
7,22019,1629684,0021900960,"MAR 10, 2020",BOS @ IND,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,-7,1
8,22019,1629684,0021900949,"MAR 08, 2020",BOS vs. OKC,L,15,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,0,1,1,0,4,3,7,1
9,22019,1629684,0021900933,"MAR 06, 2020",BOS vs. UTA,L,17,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,3,0,-11,1
10,22019,1629684,0021900917,"MAR 04, 2020",BOS @ CLE,W,26,4,6,0.667,0,1,0.0,0,0,0.0,1,4,5,1,1,1,0,1,8,-3,1
11,22019,1629684,0021900910,"MAR 03, 2020",BOS vs. BKN,L,23,2,6,0.333,0,2,0.0,0,0,0.0,2,1,3,2,0,0,1,1,4,-8,1
12,22019,1629684,0021900892,"FEB 29, 2020",BOS vs. HOU,L,14,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,2,10,1
13,22019,1629684,0021900872,"FEB 26, 2020",BOS @ UTA,W,22,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,1,1,0,0,4,0,5,1
14,22019,1629684,0021900862,"FEB 25, 2020",BOS @ POR,W,15,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,4,0,-1,1
