,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22019,203458,0021901310,"AUG 13, 2020",SAC @ LAL,W,14,1,2,0.5,0,1,0.0,1,2,0.5,0,3,3,0,0,1,0,1,3,11,1
1,22019,203458,0021901302,"AUG 11, 2020",SAC vs. NOP,W,13,2,3,0.667,2,2,1.0,0,0,0.0,0,4,4,1,0,0,0,4,6,1,1
2,22019,203458,0021901290,"AUG 09, 2020",SAC vs. HOU,L,15,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,2,4,-13,1
3,22019,203458,0021901276,"AUG 07, 2020",SAC @ BKN,L,16,1,6,0.167,0,0,0.0,4,4,1.0,2,9,11,2,0,0,1,2,6,-2,1
4,22019,203458,0021901268,"AUG 06, 2020",SAC vs. NOP,W,15,2,2,1.0,0,0,0.0,4,6,0.667,2,4,6,0,1,0,3,2,8,1,1
5,22019,203458,0021901257,"AUG 04, 2020",SAC vs. DAL,L,3,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,2,3,-2,1
6,22019,203458,0021900956,"MAR 08, 2020",SAC vs. TOR,L,15,6,9,0.667,0,0,0.0,3,3,1.0,3,4,7,1,0,2,0,2,15,5,1
7,22019,203458,0021900945,"MAR 07, 2020",SAC @ POR,W,10,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,1,0,-6,1
8,22019,203458,0021900928,"MAR 05, 2020",SAC vs. PHI,L,15,2,2,1.0,0,0,0.0,0,2,0.0,1,3,4,0,0,0,4,3,4,-8,1
9,22019,203458,0021900916,"MAR 03, 2020",SAC vs. WAS,W,14,6,8,0.75,0,0,0.0,0,0,0.0,3,3,6,0,0,1,0,3,12,6,1
10,22019,203458,0021900899,"MAR 01, 2020",SAC vs. DET,W,28,4,8,0.5,0,0,0.0,0,0,0.0,6,7,13,0,0,5,0,3,8,9,1
11,22019,203458,0021900881,"FEB 28, 2020",SAC @ MEM,W,16,3,3,1.0,0,0,0.0,0,0,0.0,2,5,7,3,1,1,1,1,6,3,1
