,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1629651,0022001067,"MAY 16, 2021",BKN vs. CLE,W,23,2,4,0.5,0,0,0.0,0,0,0.0,2,3,5,0,0,2,1,2,4,-7,1
1,22020,1629651,0022001060,"MAY 15, 2021",BKN vs. CHI,W,25,4,4,1.0,0,0,0.0,2,4,0.5,1,7,8,0,0,3,0,4,10,26,1
2,22020,1629651,0022001043,"MAY 12, 2021",BKN vs. SAS,W,23,7,8,0.875,0,0,0.0,4,7,0.571,0,5,5,0,1,2,3,4,18,-1,1
3,22020,1629651,0022001036,"MAY 11, 2021",BKN @ CHI,W,23,5,7,0.714,0,0,0.0,0,3,0.0,3,7,10,1,0,2,0,1,10,5,1
4,22020,1629651,0022001015,"MAY 08, 2021",BKN @ DEN,W,14,1,1,1.0,0,0,0.0,2,4,0.5,0,4,4,0,2,1,0,4,4,4,1
5,22020,1629651,0022000998,"MAY 06, 2021",BKN @ DAL,L,19,1,1,1.0,0,0,0.0,0,0,0.0,2,6,8,0,1,0,0,0,2,-7,1
6,22020,1629651,0022000985,"MAY 04, 2021",BKN @ MIL,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,1,1
7,22020,1629651,0022000863,"APR 18, 2021",BKN @ MIA,L,24,2,3,0.667,0,0,0.0,0,0,0.0,1,5,6,1,2,1,0,1,4,-3,1
8,22020,1629651,0022000848,"APR 16, 2021",BKN vs. CHA,W,23,0,1,0.0,0,1,0.0,0,0,0.0,1,8,9,2,2,1,0,2,0,14,1
9,22020,1629651,0022000830,"APR 14, 2021",BKN @ PHI,L,22,1,3,0.333,0,0,0.0,1,2,0.5,2,1,3,1,1,0,2,4,3,-3,1
10,22020,1629651,0022000817,"APR 13, 2021",BKN @ MIN,W,21,3,4,0.75,0,0,0.0,0,1,0.0,1,7,8,2,1,1,0,4,6,21,1
