,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1629680,0022001013,"MAY 08, 2021",PHI vs. DET,W,19,1,3,0.333,0,2,0.0,0,0,0.0,0,3,3,0,5,0,0,3,2,10,1
1,22020,1629680,0022001003,"MAY 07, 2021",PHI vs. NOP,W,14,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,-11,1
2,22020,1629680,0022000994,"MAY 05, 2021",PHI @ HOU,W,20,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,2,3,3,2,0,5,24,1
3,22020,1629680,0022000979,"MAY 03, 2021",PHI @ CHI,W,20,3,8,0.375,2,5,0.4,0,0,0.0,0,0,0,0,1,3,2,1,8,-16,1
4,22020,1629680,0022000973,"MAY 02, 2021",PHI @ SAS,W,21,2,5,0.4,1,3,0.333,0,1,0.0,0,0,0,0,1,2,0,2,5,-5,1
5,22020,1629680,0022000949,"APR 30, 2021",PHI vs. ATL,W,23,5,8,0.625,0,2,0.0,0,0,0.0,0,1,1,5,4,0,0,5,10,19,1
6,22020,1629680,0022000934,"APR 28, 2021",PHI vs. ATL,W,17,1,2,0.5,0,1,0.0,0,1,0.0,1,1,2,0,0,3,0,1,2,18,1
7,22020,1629680,0022000918,"APR 26, 2021",PHI vs. OKC,W,18,2,3,0.667,2,3,0.667,0,0,0.0,0,2,2,1,3,1,4,2,6,14,1
8,22020,1629680,0022000905,"APR 24, 2021",PHI @ MIL,L,24,1,5,0.2,0,3,0.0,0,0,0.0,0,2,2,2,3,0,2,3,2,-18,1
9,22020,1629680,0022000894,"APR 22, 2021",PHI @ MIL,L,25,2,3,0.667,1,2,0.5,0,0,0.0,2,0,2,1,1,1,0,0,5,6,1
10,22020,1629680,0022000883,"APR 21, 2021",PHI vs. PHX,L,36,0,4,0.0,0,1,0.0,0,0,0.0,1,2,3,3,2,3,0,3,0,4,1
11,22020,1629680,0022000870,"APR 19, 2021",PHI vs. GSW,L,31,6,11,0.545,1,4,0.25,0,0,0.0,1,6,7,1,3,1,0,1,13,-17,1
12,22020,1629680,0022000846,"APR 16, 2021",PHI vs. LAC,W,23,2,4,0.5,1,3,0.333,0,2,0.0,0,3,3,0,2,1,0,0,5,-12,1
13,22020,1629680,0022000830,"APR 14, 2021",PHI vs. BKN,W,20,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,0,2,2,4,2,5,1
14,22020,1629680,0022000818,"APR 12, 2021",PHI @ DAL,W,23,3,5,0.6,1,3,0.333,0,0,0.0,1,3,4,0,2,1,0,2,7,7,1
15,22020,1629680,0022000199,"APR 10, 2021",PHI @ OKC,W,27,1,2,0.5,1,2,0.5,0,0,0.0,1,2,3,0,3,2,1,1,3,12,1
16,22020,1629680,0022000795,"APR 09, 2021",PHI @ NOP,L,15,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,3,4,-15,1
17,22020,1629680,0022000771,"APR 06, 2021",PHI @ BOS,W,20,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,1,1,1,0,1,3,-7,1
18,22020,1629680,0022000758,"APR 04, 2021",PHI vs. MEM,L,15,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-11,1
19,22020,1629680,0022000750,"APR 03, 2021",PHI vs. MIN,W,17,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,1,2,1,0,4,1
20,22020,1629680,0022000731,"APR 01, 2021",PHI @ CLE,W,25,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,0,2,3,0,1,5,18,1
21,22020,1629680,0022000719,"MAR 30, 2021",PHI @ DEN,L,27,3,6,0.5,2,4,0.5,0,0,0.0,1,3,4,1,1,0,0,0,8,5,1
22,22020,1629680,0022000701,"MAR 27, 2021",PHI @ LAC,L,27,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,1,0,2,0,3,5,-13,1
23,22020,1629680,0022000681,"MAR 25, 2021",PHI @ LAL,W,23,1,6,0.167,0,5,0.0,0,0,0.0,1,6,7,1,4,0,1,2,2,12,1
24,22020,1629680,0022000665,"MAR 23, 2021",PHI @ GSW,W,17,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,1,1,3,0,-17,1
25,22020,1629680,0022000650,"MAR 21, 2021",PHI @ NYK,W,18,2,5,0.4,2,5,0.4,0,0,0.0,1,0,1,1,0,2,0,0,6,3,1
26,22020,1629680,0022000641,"MAR 20, 2021",PHI vs. SAC,W,32,3,6,0.5,2,4,0.5,0,0,0.0,1,6,7,3,1,1,0,4,8,32,1
27,22020,1629680,0022000618,"MAR 17, 2021",PHI vs. MIL,L,20,0,3,0.0,0,2,0.0,0,0,0.0,1,2,3,1,2,1,0,1,0,-3,1
28,22020,1629680,0022000611,"MAR 16, 2021",PHI vs. NYK,W,18,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,3,0,2,3,-6,1
29,22020,1629680,0022000595,"MAR 14, 2021",PHI vs. SAS,W,17,4,4,1.0,2,2,1.0,0,0,0.0,0,3,3,1,3,1,0,4,10,16,1
30,22020,1629680,0022000579,"MAR 12, 2021",PHI @ WAS,W,22,4,6,0.667,0,0,0.0,0,0,0.0,3,0,3,2,3,1,1,4,8,22,1
31,22020,1629680,0022000572,"MAR 11, 2021",PHI @ CHI,W,28,5,5,1.0,3,3,1.0,0,0,0.0,3,1,4,1,5,0,1,2,13,14,1
32,22020,1629680,0022000545,"MAR 03, 2021",PHI vs. UTA,W,19,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,2,1,0,0,0,4,1
33,22020,1629680,0022000530,"MAR 01, 2021",PHI vs. IND,W,21,1,6,0.167,0,3,0.0,2,2,1.0,1,0,1,3,0,0,1,2,4,8,1
