,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1628408,0022000982,"MAY 03, 2021",DEN @ LAL,L,22,1,6,0.167,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,2,3,-3,1
1,22020,1628408,0022000966,"MAY 01, 2021",DEN @ LAC,W,34,7,15,0.467,1,6,0.167,1,1,1.0,0,5,5,1,0,0,4,1,16,-4,1
2,22020,1628408,0022000948,"APR 29, 2021",DEN vs. TOR,W,28,4,12,0.333,1,6,0.167,1,1,1.0,1,0,1,3,0,1,0,3,10,25,1
3,22020,1628408,0022000940,"APR 28, 2021",DEN vs. NOP,W,32,3,7,0.429,2,6,0.333,0,2,0.0,0,2,2,2,0,0,2,0,8,-2,1
4,22020,1628408,0022000925,"APR 26, 2021",DEN vs. MEM,W,26,4,12,0.333,0,3,0.0,1,1,1.0,0,3,3,3,0,1,0,1,9,24,1
5,22020,1628408,0022000910,"APR 24, 2021",DEN vs. HOU,W,28,10,13,0.769,3,5,0.6,0,0,0.0,0,7,7,3,2,2,0,3,23,21,1
6,22020,1628408,0022000903,"APR 23, 2021",DEN @ GSW,L,30,4,11,0.364,1,4,0.25,0,0,0.0,0,2,2,5,3,0,1,2,9,-12,1
7,22020,1628408,0022000890,"APR 21, 2021",DEN @ POR,W,25,3,10,0.3,1,5,0.2,0,0,0.0,3,4,7,2,1,1,1,2,7,-2,1
8,22020,1628408,0022000874,"APR 19, 2021",DEN vs. MEM,W,37,3,9,0.333,0,4,0.0,4,4,1.0,2,3,5,5,0,1,3,1,10,14,1
9,22020,1628408,0022000851,"APR 16, 2021",DEN @ HOU,W,24,5,14,0.357,1,6,0.167,0,0,0.0,1,3,4,2,0,0,2,1,11,21,1
10,22020,1628408,0022000838,"APR 14, 2021",DEN vs. MIA,W,28,6,10,0.6,3,5,0.6,0,0,0.0,0,2,2,4,3,0,1,1,15,20,1
11,22020,1628408,0022000821,"APR 12, 2021",DEN @ GSW,L,8,1,2,0.5,0,1,0.0,1,2,0.5,0,0,0,0,0,0,2,1,3,4,1
12,22020,1628408,0022000806,"APR 11, 2021",DEN vs. BOS,L,17,3,6,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,7,-30,1
13,22020,1628408,0022000797,"APR 09, 2021",DEN vs. SAS,W,19,4,8,0.5,1,2,0.5,0,1,0.0,1,4,5,2,0,0,1,1,9,10,1
14,22020,1628408,0022000782,"APR 07, 2021",DEN vs. SAS,W,28,2,6,0.333,1,2,0.5,3,6,0.5,2,5,7,1,2,0,0,0,8,25,1
15,22020,1628408,0022000321,"APR 06, 2021",DEN vs. DET,W,29,3,9,0.333,0,4,0.0,2,2,1.0,2,4,6,5,3,0,1,5,8,9,1
16,22020,1628408,0022000761,"APR 04, 2021",DEN vs. ORL,W,9,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,2,1
17,22020,1628408,0022000736,"APR 01, 2021",DEN @ LAC,W,16,0,3,0.0,0,1,0.0,0,0,0.0,0,3,3,1,1,0,1,1,0,-2,1
18,22020,1628408,0022000719,"MAR 30, 2021",DEN vs. PHI,W,20,1,6,0.167,1,3,0.333,0,0,0.0,0,3,3,2,1,1,1,2,3,-4,1
19,22020,1628408,0022000705,"MAR 28, 2021",DEN vs. ATL,W,19,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,4,2,3,1
20,22020,1628408,0022000689,"MAR 26, 2021",DEN @ NOP,W,21,1,6,0.167,0,1,0.0,0,0,0.0,0,6,6,1,0,0,0,1,2,-8,1
21,22020,1628408,0022000668,"MAR 24, 2021",DEN @ TOR,L,20,2,7,0.286,2,5,0.4,0,0,0.0,1,1,2,1,0,1,0,2,6,-14,1
22,22020,1628408,0022000661,"MAR 23, 2021",DEN @ ORL,W,28,6,11,0.545,0,3,0.0,2,2,1.0,3,3,6,2,0,0,0,3,14,8,1
23,22020,1628408,0022000646,"MAR 21, 2021",DEN vs. NOP,L,22,3,6,0.5,1,3,0.333,2,2,1.0,0,0,0,3,2,0,3,3,9,-3,1
24,22020,1628408,0022000637,"MAR 19, 2021",DEN vs. CHI,W,18,2,6,0.333,0,2,0.0,0,0,0.0,0,2,2,0,1,0,1,3,4,-5,1
25,22020,1628408,0022000624,"MAR 17, 2021",DEN vs. CHA,W,22,5,8,0.625,3,5,0.6,0,2,0.0,0,5,5,0,0,0,1,2,13,13,1
26,22020,1628408,0022000606,"MAR 15, 2021",DEN vs. IND,W,25,3,5,0.6,1,1,1.0,2,2,1.0,0,4,4,3,0,1,3,0,9,18,1
27,22020,1628408,0022000592,"MAR 13, 2021",DEN vs. DAL,L,23,2,7,0.286,1,3,0.333,0,0,0.0,1,2,3,1,1,0,0,2,5,-9,1
28,22020,1628408,0022000580,"MAR 12, 2021",DEN @ MEM,W,22,1,6,0.167,1,4,0.25,0,0,0.0,0,4,4,1,0,0,1,1,3,-14,1
29,22020,1628408,0022000553,"MAR 04, 2021",DEN @ IND,W,23,2,5,0.4,1,3,0.333,0,2,0.0,1,2,3,8,2,1,1,1,5,31,1
30,22020,1628408,0022000540,"MAR 02, 2021",DEN @ MIL,W,23,8,17,0.471,2,5,0.4,1,2,0.5,0,2,2,1,0,0,0,4,19,28,1
31,22020,1628408,0022000531,"MAR 01, 2021",DEN @ CHI,W,18,1,4,0.25,1,2,0.5,2,6,0.333,0,1,1,2,0,1,1,2,5,0,1
32,22020,1628408,0022000518,"FEB 27, 2021",DEN @ OKC,W,15,3,7,0.429,1,4,0.25,2,3,0.667,1,5,6,1,0,1,1,0,9,6,1
33,22020,1628408,0022000265,"JAN 25, 2021",DEN @ DAL,W,9,2,3,0.667,2,2,1.0,2,2,1.0,1,1,2,0,1,1,1,1,8,4,1
34,22020,1628408,0022000248,"JAN 23, 2021",DEN @ PHX,W,18,2,3,0.667,0,1,0.0,2,3,0.667,0,4,4,3,0,0,0,3,6,-2,1
35,22020,1628408,0022000238,"JAN 22, 2021",DEN @ PHX,W,14,3,5,0.6,0,2,0.0,0,0,0.0,0,3,3,2,1,0,0,1,6,2,1
36,22020,1628408,0022000213,"JAN 19, 2021",DEN vs. OKC,W,19,3,7,0.429,2,5,0.4,3,3,1.0,1,1,2,0,1,0,1,0,11,11,1
37,22020,1628408,0022000200,"JAN 17, 2021",DEN vs. UTA,L,28,3,5,0.6,2,3,0.667,1,2,0.5,1,3,4,3,3,1,0,2,9,-5,1
38,22020,1628408,0022000177,"JAN 14, 2021",DEN vs. GSW,W,23,4,6,0.667,0,0,0.0,2,3,0.667,0,6,6,2,0,0,1,1,10,2,1
39,22020,1628408,0022000158,"JAN 12, 2021",DEN @ BKN,L,27,2,9,0.222,0,3,0.0,0,1,0.0,2,2,4,3,0,0,1,4,4,-5,1
40,22020,1628408,0022000144,"JAN 10, 2021",DEN @ NYK,W,17,4,6,0.667,3,4,0.75,1,2,0.5,0,5,5,2,1,1,1,3,12,17,1
41,22020,1628408,0022000133,"JAN 09, 2021",DEN @ PHI,W,19,2,5,0.4,1,2,0.5,0,0,0.0,3,5,8,1,0,1,1,3,5,1,1
42,22020,1628408,0022000120,"JAN 07, 2021",DEN vs. DAL,L,26,3,8,0.375,1,4,0.25,2,2,1.0,0,3,3,1,1,0,1,4,9,-6,1
43,22020,1628408,0022000104,"JAN 05, 2021",DEN vs. MIN,W,16,1,3,0.333,0,1,0.0,1,2,0.5,0,5,5,1,0,1,2,3,3,-2,1
44,22020,1628408,0022000088,"JAN 03, 2021",DEN @ MIN,W,20,3,8,0.375,1,3,0.333,0,0,0.0,2,2,4,0,0,0,0,0,7,14,1
45,22020,1628408,0022000076,"JAN 01, 2021",DEN vs. PHX,L,23,2,7,0.286,0,2,0.0,2,2,1.0,1,3,4,1,0,0,1,0,6,-15,1
46,22020,1628408,0022000055,"DEC 29, 2020",DEN @ SAC,L,17,3,4,0.75,2,2,1.0,0,0,0.0,0,4,4,1,0,2,0,0,8,-12,1
47,22020,1628408,0022000044,"DEC 28, 2020",DEN vs. HOU,W,20,1,5,0.2,0,0,0.0,1,2,0.5,2,3,5,1,1,1,1,1,3,24,1
48,22020,1628408,0022000009,"DEC 25, 2020",DEN vs. LAC,L,19,3,5,0.6,1,2,0.5,0,0,0.0,1,1,2,0,0,0,1,2,7,1,1
49,22020,1628408,0022000019,"DEC 23, 2020",DEN vs. SAC,L,15,3,5,0.6,0,1,0.0,1,1,1.0,2,3,5,2,0,2,1,1,7,-6,1
