,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1629004,0022001056,"MAY 14, 2021",OKC vs. UTA,L,26,8,14,0.571,3,4,0.75,0,0,0.0,0,1,1,2,0,1,1,1,19,3,1
1,22020,1629004,0022001040,"MAY 11, 2021",OKC @ SAC,L,23,7,14,0.5,0,4,0.0,0,0,0.0,0,3,3,3,3,0,1,2,14,6,1
2,22020,1629004,0022001025,"MAY 09, 2021",OKC @ SAC,L,24,5,15,0.333,4,11,0.364,0,0,0.0,1,2,3,3,2,0,1,2,14,-5,1
3,22020,1629004,0022001017,"MAY 08, 2021",OKC @ GSW,L,25,7,16,0.438,2,7,0.286,1,2,0.5,0,4,4,2,3,0,3,0,17,-16,1
4,22020,1629004,0022000988,"MAY 04, 2021",OKC vs. SAC,L,18,3,9,0.333,1,5,0.2,0,0,0.0,0,1,1,2,0,0,0,3,7,5,1
5,22020,1629004,0022000972,"MAY 02, 2021",OKC vs. PHX,L,15,3,7,0.429,1,3,0.333,0,0,0.0,0,2,2,0,0,0,2,1,7,-1,1
6,22020,1629004,0022000963,"MAY 01, 2021",OKC vs. IND,L,20,4,13,0.308,4,11,0.364,1,1,1.0,0,1,1,2,0,0,2,2,13,-23,1
7,22020,1629004,0022000947,"APR 29, 2021",OKC vs. NOP,L,18,4,7,0.571,2,5,0.4,2,2,1.0,0,1,1,0,0,0,0,0,12,-8,1
8,22020,1629004,0022000927,"APR 27, 2021",OKC @ BOS,W,18,2,8,0.25,2,5,0.4,0,0,0.0,0,4,4,4,2,0,0,1,6,1,1
9,22020,1629004,0022000918,"APR 26, 2021",OKC @ PHI,L,24,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,0,0,0,5,0,2,-8,1
10,22020,1629004,0022000902,"APR 23, 2021",OKC vs. WAS,L,23,3,9,0.333,0,3,0.0,0,0,0.0,1,1,2,2,0,0,2,0,6,-1,1
11,22020,1629004,0022000882,"APR 21, 2021",OKC @ IND,L,36,9,16,0.563,2,5,0.4,0,0,0.0,2,7,9,4,0,2,5,4,20,1,1
