,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1627885,0022001076,"MAY 16, 2021",DEN @ POR,L,21,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,2,2,-8,1
1,22020,1627885,0022001054,"MAY 14, 2021",DEN @ DET,W,21,0,4,0.0,0,2,0.0,0,0,0.0,1,5,6,1,0,0,1,2,0,-1,1
2,22020,1627885,0022001052,"MAY 13, 2021",DEN @ MIN,W,15,1,4,0.25,0,1,0.0,0,0,0.0,0,3,3,0,1,0,0,2,2,-3,1
3,22020,1627885,0022000448,"MAY 11, 2021",DEN @ CHA,W,18,0,1,0.0,0,0,0.0,1,2,0.5,0,4,4,2,0,0,1,3,1,-6,1
4,22020,1627885,0022001015,"MAY 08, 2021",DEN vs. BKN,L,15,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,4,0,1,0,1,2,-4,1
5,22020,1627885,0022001008,"MAY 07, 2021",DEN @ UTA,L,16,1,5,0.2,0,2,0.0,2,2,1.0,1,1,2,2,1,1,1,2,4,-12,1
6,22020,1627885,0022000995,"MAY 05, 2021",DEN vs. NYK,W,27,2,7,0.286,1,3,0.333,2,2,1.0,0,5,5,0,2,0,0,3,7,8,1
7,22020,1627885,0022000982,"MAY 03, 2021",DEN @ LAL,L,13,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,0,0,1,0,2,3,-7,1
8,22020,1627885,0022000966,"MAY 01, 2021",DEN @ LAC,W,15,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,1,0,3,0,12,1
9,22020,1627885,0022000948,"APR 29, 2021",DEN vs. TOR,W,18,3,6,0.5,1,1,1.0,4,6,0.667,0,5,5,1,1,1,0,1,11,-9,1
10,22020,1627885,0022000940,"APR 28, 2021",DEN vs. NOP,W,10,2,4,0.5,0,0,0.0,2,2,1.0,1,1,2,0,2,0,1,1,6,1,1
11,22020,1627885,0022000925,"APR 26, 2021",DEN vs. MEM,W,19,1,4,0.25,0,1,0.0,1,1,1.0,0,4,4,1,0,0,0,2,3,15,1
12,22020,1627885,0022000910,"APR 24, 2021",DEN vs. HOU,W,14,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,2,4,1
13,22020,1627885,0022000903,"APR 23, 2021",DEN @ GSW,L,18,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,2,0,1,1,4,-3,1
14,22020,1627885,0022000890,"APR 21, 2021",DEN @ POR,W,14,2,4,0.5,0,1,0.0,1,1,1.0,0,0,0,1,2,0,0,1,5,-6,1
15,22020,1627885,0022000874,"APR 19, 2021",DEN vs. MEM,W,17,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,1,2,-1,1
16,22020,1627885,0022000851,"APR 16, 2021",DEN @ HOU,W,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,1
17,22020,1627885,0022000478,"FEB 22, 2021",UTA vs. CHA,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1
18,22020,1627885,0022000444,"FEB 17, 2021",UTA @ LAC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1
19,22020,1627885,0022000410,"FEB 13, 2021",UTA vs. MIA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-3,1
20,22020,1627885,0022000338,"FEB 04, 2021",UTA @ ATL,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
21,22020,1627885,0022000306,"JAN 31, 2021",UTA @ DEN,L,3,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0,1,0,0,0,0,4,7,1
22,22020,1627885,0022000297,"JAN 29, 2021",UTA vs. DAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
23,22020,1627885,0022000282,"JAN 27, 2021",UTA vs. DAL,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,1
24,22020,1627885,0022000270,"JAN 26, 2021",UTA vs. NYK,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
25,22020,1627885,0022000242,"JAN 23, 2021",UTA vs. GSW,W,10,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,0,2,-21,1
26,22020,1627885,0022000227,"JAN 21, 2021",UTA vs. NOP,W,2,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6,1
27,22020,1627885,0022000214,"JAN 19, 2021",UTA vs. NOP,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,0,1
28,22020,1627885,0022000186,"JAN 15, 2021",UTA vs. ATL,W,5,0,4,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,1,0,0,1
29,22020,1627885,0022000159,"JAN 12, 2021",UTA @ CLE,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,1,0,2,1,0,-1,1
30,22020,1627885,0022000129,"JAN 08, 2021",UTA @ MIL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
31,22020,1627885,0022000102,"JAN 05, 2021",UTA @ BKN,L,7,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,1,0,0,0,3,-7,1
32,22020,1627885,0022000089,"JAN 03, 2021",UTA @ SAS,W,6,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,6,-10,1
33,22020,1627885,0022000020,"DEC 23, 2020",UTA @ POR,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
