,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22018,201935,0021801218,"APR 09, 2019",HOU @ OKC,L,37,11,28,0.393,5,15,0.333,12,13,0.923,1,9,10,3,1,1,4,4,39,1,1
1,22018,201935,0021801200,"APR 07, 2019",HOU vs. PHX,W,29,10,14,0.714,5,6,0.833,5,7,0.714,0,13,13,9,2,0,6,3,30,39,1
2,22018,201935,0021801184,"APR 05, 2019",HOU vs. NYK,W,29,8,21,0.381,5,13,0.385,5,5,1.0,1,8,9,8,1,1,3,2,26,29,1
3,22018,201935,0021801176,"APR 03, 2019",HOU @ LAC,W,30,9,15,0.6,3,7,0.429,10,12,0.833,1,6,7,7,0,0,6,3,31,16,1
4,22018,201935,0021801163,"APR 02, 2019",HOU @ SAC,W,29,12,19,0.632,7,12,0.583,5,6,0.833,0,3,3,10,1,0,2,2,36,29,1
5,22018,201935,0021801138,"MAR 30, 2019",HOU vs. SAC,W,38,13,31,0.419,7,23,0.304,17,18,0.944,1,10,11,10,0,0,3,1,50,17,1
6,22018,201935,0021801126,"MAR 28, 2019",HOU vs. DEN,W,32,10,22,0.455,5,11,0.455,13,14,0.929,2,4,6,6,1,1,4,2,38,14,1
7,22018,201935,0021801111,"MAR 26, 2019",HOU @ MIL,L,38,9,26,0.346,1,9,0.111,4,5,0.8,0,10,10,7,0,2,4,4,23,-14,1
8,22018,201935,0021801099,"MAR 24, 2019",HOU @ NOP,W,29,10,19,0.526,6,12,0.5,2,2,1.0,0,3,3,4,1,1,6,1,28,14,1
9,22018,201935,0021801084,"MAR 22, 2019",HOU vs. SAS,W,37,19,34,0.559,9,13,0.692,14,17,0.824,2,5,7,1,3,0,3,3,61,18,1
10,22018,201935,0021801070,"MAR 20, 2019",HOU @ MEM,L,46,18,39,0.462,9,17,0.529,12,12,1.0,1,6,7,8,2,2,3,3,57,11,1
11,22018,201935,0021801060,"MAR 19, 2019",HOU @ ATL,W,33,8,18,0.444,4,11,0.364,11,12,0.917,0,8,8,10,1,1,4,1,31,10,1
12,22018,201935,0021801048,"MAR 17, 2019",HOU vs. MIN,W,32,8,24,0.333,4,12,0.333,0,0,0.0,0,2,2,10,1,0,3,4,20,20,2
13,22018,201935,0021801030,"MAR 15, 2019",HOU vs. PHX,W,42,12,25,0.48,3,11,0.273,14,17,0.824,0,9,9,11,6,3,6,3,41,3,2
14,22018,201935,0021801018,"MAR 13, 2019",HOU vs. GSW,L,37,10,23,0.435,2,12,0.167,7,9,0.778,0,3,3,10,3,0,2,1,29,1,1
15,22018,201935,0021801004,"MAR 11, 2019",HOU vs. CHA,W,35,7,21,0.333,3,9,0.333,11,12,0.917,1,5,6,10,3,0,4,3,28,11,1
16,22018,201935,0021800997,"MAR 10, 2019",HOU @ DAL,W,34,7,25,0.28,3,15,0.2,3,3,1.0,1,4,5,4,0,1,5,5,20,4,1
17,22018,201935,0021800981,"MAR 08, 2019",HOU vs. PHI,W,32,11,22,0.5,3,11,0.273,6,7,0.857,0,10,10,7,2,0,5,3,31,15,1
18,22018,201935,0021800961,"MAR 05, 2019",HOU @ TOR,W,37,12,30,0.4,3,9,0.333,8,8,1.0,0,1,1,3,3,0,1,4,35,-10,1
19,22018,201935,0021800945,"MAR 03, 2019",HOU @ BOS,W,39,14,31,0.452,6,18,0.333,8,9,0.889,0,7,7,4,2,1,4,6,42,13,1
20,22018,201935,0021800925,"FEB 28, 2019",HOU vs. MIA,W,44,16,32,0.5,8,18,0.444,18,18,1.0,2,5,7,10,4,1,4,1,58,10,1
21,22018,201935,0021800911,"FEB 27, 2019",HOU @ CHA,W,36,10,29,0.345,1,11,0.091,9,9,1.0,0,3,3,7,2,1,1,2,30,-14,1
22,22018,201935,0021800903,"FEB 25, 2019",HOU vs. ATL,W,36,7,21,0.333,0,10,0.0,14,16,0.875,0,5,5,4,1,0,6,1,28,5,1
23,22018,201935,0021800872,"FEB 21, 2019",HOU @ LAL,L,37,11,24,0.458,2,10,0.2,6,7,0.857,0,6,6,6,1,1,8,6,30,-8,1
24,22018,201935,0021800861,"FEB 13, 2019",HOU @ MIN,L,40,15,34,0.441,8,22,0.364,4,4,1.0,2,3,5,6,0,0,6,2,42,-14,1
25,22018,201935,0021800844,"FEB 11, 2019",HOU vs. DAL,W,36,9,23,0.391,6,17,0.353,7,7,1.0,1,7,8,7,5,0,5,1,31,8,1
26,22018,201935,0021800832,"FEB 09, 2019",HOU vs. OKC,L,37,11,28,0.393,6,16,0.375,14,15,0.933,0,2,2,1,1,0,5,2,42,-9,1
27,22018,201935,0021800809,"FEB 06, 2019",HOU @ SAC,W,32,13,26,0.5,8,13,0.615,2,2,1.0,2,4,6,1,2,1,2,4,36,16,1
28,22018,201935,0021800794,"FEB 04, 2019",HOU @ PHX,W,38,15,26,0.577,5,13,0.385,9,11,0.818,0,8,8,6,3,1,3,3,44,19,1
29,22018,201935,0021800786,"FEB 02, 2019",HOU @ UTA,W,40,12,22,0.545,4,12,0.333,15,15,1.0,0,12,12,5,6,4,5,4,43,31,1
30,22018,201935,0021800774,"FEB 01, 2019",HOU @ DEN,L,37,9,21,0.429,7,14,0.5,5,9,0.556,2,4,6,9,2,1,5,2,30,-24,1
31,22018,201935,0021800753,"JAN 29, 2019",HOU vs. NOP,L,39,11,32,0.344,6,18,0.333,9,10,0.9,2,9,11,6,4,1,5,1,37,-5,1
32,22018,201935,0021800737,"JAN 27, 2019",HOU vs. ORL,W,37,14,27,0.519,4,12,0.333,8,9,0.889,1,10,11,6,1,3,5,3,40,-1,1
33,22018,201935,0021800724,"JAN 25, 2019",HOU vs. TOR,W,40,9,25,0.36,2,13,0.154,15,15,1.0,0,2,2,7,0,1,4,2,35,-8,1
34,22018,201935,0021800710,"JAN 23, 2019",HOU @ NYK,W,40,17,38,0.447,5,20,0.25,22,25,0.88,6,9,15,4,5,0,5,3,61,19,1
35,22018,201935,0021800699,"JAN 21, 2019",HOU @ PHI,L,31,12,26,0.462,6,13,0.462,7,8,0.875,2,4,6,3,1,2,6,4,37,-23,1
36,22018,201935,0021800686,"JAN 19, 2019",HOU vs. LAL,W,42,14,30,0.467,8,19,0.421,12,15,0.8,3,5,8,6,4,1,6,3,48,11,1
37,22018,201935,0021800659,"JAN 16, 2019",HOU vs. BKN,L,45,16,34,0.471,5,19,0.263,21,23,0.913,1,9,10,6,1,1,4,5,58,-8,1
38,22018,201935,0021800646,"JAN 14, 2019",HOU vs. MEM,W,34,17,33,0.515,6,15,0.4,17,18,0.944,2,7,9,2,2,1,5,4,57,25,1
39,22018,201935,0021800641,"JAN 13, 2019",HOU @ ORL,L,43,11,32,0.344,1,17,0.059,15,16,0.938,2,7,9,12,4,0,4,3,38,0,1
40,22018,201935,0021800625,"JAN 11, 2019",HOU vs. CLE,W,30,12,24,0.5,8,16,0.5,11,11,1.0,0,10,10,12,2,2,4,2,43,28,1
41,22018,201935,0021800610,"JAN 09, 2019",HOU vs. MIL,L,41,13,30,0.433,6,16,0.375,10,11,0.909,1,10,11,6,2,1,9,4,42,2,1
42,22018,201935,0021800593,"JAN 07, 2019",HOU vs. DEN,W,40,7,18,0.389,6,15,0.4,12,15,0.8,0,5,5,14,1,1,6,4,32,23,1
43,22018,201935,0021800582,"JAN 05, 2019",HOU @ POR,L,37,13,35,0.371,5,17,0.294,7,7,1.0,0,5,5,7,1,1,7,4,38,-14,1
44,22018,201935,0021800565,"JAN 03, 2019",HOU @ GSW,W,44,13,32,0.406,10,23,0.435,8,9,0.889,2,8,10,15,1,2,7,4,44,5,1
45,22018,201935,0021800544,"DEC 31, 2018",HOU vs. MEM,W,41,8,19,0.421,6,12,0.5,21,27,0.778,1,9,10,13,2,0,9,3,43,21,1
46,22018,201935,0021800528,"DEC 29, 2018",HOU @ NOP,W,37,10,25,0.4,7,17,0.412,14,14,1.0,3,6,9,6,3,2,7,4,41,-6,1
47,22018,201935,0021800512,"DEC 27, 2018",HOU vs. BOS,W,39,11,26,0.423,9,18,0.5,14,17,0.824,0,2,2,6,0,1,6,2,45,3,1
48,22018,201935,0021800498,"DEC 25, 2018",HOU vs. OKC,W,39,15,35,0.429,5,16,0.313,6,7,0.857,2,4,6,7,2,1,6,3,41,4,1
49,22018,201935,0021800483,"DEC 22, 2018",HOU vs. SAS,W,41,12,34,0.353,7,19,0.368,8,9,0.889,2,2,4,10,2,0,3,4,39,14,1
50,22018,201935,0021800467,"DEC 20, 2018",HOU @ MIA,L,43,7,23,0.304,6,14,0.429,15,18,0.833,1,5,6,12,2,0,3,4,35,6,1
51,22018,201935,0021800461,"DEC 19, 2018",HOU vs. WAS,W,34,10,18,0.556,6,11,0.545,9,9,1.0,0,3,3,9,2,0,2,4,35,12,1
52,22018,201935,0021800445,"DEC 17, 2018",HOU vs. UTA,W,41,14,31,0.452,4,12,0.333,15,16,0.938,0,6,6,5,5,0,5,4,47,-1,1
53,22018,201935,0021800432,"DEC 15, 2018",HOU @ MEM,W,41,9,14,0.643,3,7,0.429,11,13,0.846,0,12,12,10,2,0,5,1,32,3,1
54,22018,201935,0021800416,"DEC 13, 2018",HOU vs. LAL,W,35,14,26,0.538,4,12,0.333,18,19,0.947,2,8,10,11,2,0,6,4,50,14,1
55,22018,201935,0021800402,"DEC 11, 2018",HOU vs. POR,W,32,10,21,0.476,4,9,0.444,5,7,0.714,0,1,1,4,1,0,2,4,29,-15,1
56,22018,201935,0021800378,"DEC 08, 2018",HOU @ DAL,L,37,11,22,0.5,6,16,0.375,7,7,1.0,0,4,4,8,1,1,6,5,35,-8,1
57,22018,201935,0021800367,"DEC 06, 2018",HOU @ UTA,L,28,5,16,0.313,2,8,0.25,3,3,1.0,1,5,6,2,0,0,7,3,15,-27,1
58,22018,201935,0021800348,"DEC 03, 2018",HOU @ MIN,L,37,8,17,0.471,3,7,0.429,10,13,0.769,0,4,4,8,2,1,5,5,29,-13,1
59,22018,201935,0021800334,"DEC 01, 2018",HOU vs. CHI,W,30,9,16,0.563,6,11,0.545,6,7,0.857,0,6,6,7,1,1,7,1,30,11,1
60,22018,201935,0021800326,"NOV 30, 2018",HOU @ SAS,W,28,9,20,0.45,3,11,0.273,2,2,1.0,1,6,7,10,0,1,2,4,23,33,1
61,22018,201935,0021800309,"NOV 28, 2018",HOU vs. DAL,L,37,7,15,0.467,4,11,0.364,7,9,0.778,1,10,11,17,6,0,8,4,25,-16,1
62,22018,201935,0021800296,"NOV 26, 2018",HOU @ WAS,L,47,17,32,0.531,7,15,0.467,13,15,0.867,1,7,8,13,3,0,11,4,54,7,1
63,22018,201935,0021800279,"NOV 24, 2018",HOU @ CLE,L,44,14,30,0.467,5,12,0.417,7,12,0.583,1,3,4,13,1,0,9,3,40,-2,1
64,22018,201935,0021800267,"NOV 23, 2018",HOU @ DET,L,41,9,27,0.333,3,11,0.273,12,14,0.857,1,1,2,8,0,1,7,5,33,-13,1
65,22018,201935,0021800258,"NOV 21, 2018",HOU vs. DET,W,36,10,20,0.5,4,9,0.444,19,19,1.0,1,6,7,9,4,0,6,3,43,9,1
66,22018,201935,0021800231,"NOV 17, 2018",HOU vs. SAC,W,34,10,17,0.588,4,10,0.4,10,10,1.0,0,4,4,8,3,0,6,3,34,1,1
67,22018,201935,0021800213,"NOV 15, 2018",HOU vs. GSW,W,32,8,23,0.348,4,14,0.286,7,8,0.875,0,3,3,3,2,0,1,4,27,11,1
68,22018,201935,0021800200,"NOV 13, 2018",HOU @ DEN,W,37,7,16,0.438,2,10,0.2,6,8,0.75,1,4,5,11,3,1,4,3,22,13,1
69,22018,201935,0021800185,"NOV 11, 2018",HOU vs. IND,W,38,9,20,0.45,8,18,0.444,14,15,0.933,0,7,7,9,1,1,9,5,40,13,1
70,22018,201935,0021800180,"NOV 10, 2018",HOU @ SAS,L,39,7,27,0.259,1,13,0.077,10,13,0.769,0,6,6,3,2,2,2,3,25,-8,1
71,22018,201935,0021800163,"NOV 08, 2018",HOU @ OKC,L,38,7,19,0.368,4,12,0.333,1,3,0.333,1,7,8,5,2,1,5,3,19,-13,1
72,22018,201935,0021800141,"NOV 05, 2018",HOU @ IND,W,35,7,15,0.467,5,12,0.417,9,9,1.0,0,4,4,6,3,1,5,5,28,6,1
73,22018,201935,0021800129,"NOV 03, 2018",HOU @ CHI,W,33,7,17,0.412,5,12,0.417,6,8,0.75,0,1,1,7,4,0,8,3,25,9,1
74,22018,201935,0021800057,"OCT 24, 2018",HOU vs. UTA,L,32,10,19,0.526,3,4,0.75,6,9,0.667,1,4,5,7,1,0,7,4,29,-5,1
75,22018,201935,0021800039,"OCT 21, 2018",HOU @ LAC,L,40,11,26,0.423,4,12,0.333,5,6,0.833,0,4,4,14,2,0,3,1,31,5,1
76,22018,201935,0021800035,"OCT 20, 2018",HOU @ LAL,W,38,10,19,0.526,5,10,0.5,11,15,0.733,1,6,7,5,2,1,6,2,36,-3,1
77,22018,201935,0021800009,"OCT 17, 2018",HOU vs. NOP,L,35,6,15,0.4,3,8,0.375,3,4,0.75,2,7,9,10,3,1,4,2,18,-23,1
