,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22018,203473,0021801131,"MAR 29, 2019",ATL vs. POR,L,27,3,4,0.75,1,2,0.5,0,0,0.0,0,5,5,0,0,2,1,3,7,-14,1
1,22018,203473,0021801113,"MAR 26, 2019",ATL @ NOP,W,23,6,8,0.75,2,4,0.5,4,4,1.0,1,8,9,1,1,0,0,4,18,1,1
2,22018,203473,0021801088,"MAR 23, 2019",ATL vs. PHI,W,27,7,11,0.636,2,5,0.4,1,2,0.5,2,6,8,1,2,0,0,4,17,23,1
3,22018,203473,0021801076,"MAR 21, 2019",ATL vs. UTA,W,28,6,8,0.75,3,3,1.0,3,4,0.75,2,7,9,2,0,3,1,1,18,1,1
4,22018,203473,0021801060,"MAR 19, 2019",ATL vs. HOU,L,24,3,10,0.3,2,4,0.5,0,0,0.0,1,6,7,0,0,0,2,2,8,-13,1
5,22018,203473,0021801046,"MAR 17, 2019",ATL @ ORL,L,25,4,10,0.4,2,6,0.333,0,0,0.0,3,11,14,2,2,0,2,5,10,-18,2
6,22018,203473,0021801034,"MAR 16, 2019",ATL @ BOS,L,30,2,10,0.2,0,5,0.0,1,1,1.0,1,12,13,1,3,1,1,3,5,-8,2
7,22018,203473,0021801016,"MAR 13, 2019",ATL vs. MEM,W,21,3,9,0.333,0,3,0.0,0,0,0.0,3,3,6,3,2,2,1,5,6,26,1
8,22018,203473,0021800995,"MAR 10, 2019",ATL vs. NOP,W,20,3,7,0.429,2,3,0.667,0,0,0.0,0,6,6,1,2,0,0,1,8,26,1
9,22018,203473,0021800953,"MAR 04, 2019",ATL @ MIA,L,27,5,6,0.833,2,3,0.667,2,4,0.5,3,3,6,2,3,0,1,0,14,-13,1
10,22018,203473,0021800946,"MAR 03, 2019",ATL @ CHI,W,27,4,9,0.444,0,2,0.0,5,7,0.714,2,10,12,2,1,0,0,1,13,6,1
11,22018,203473,0021800928,"MAR 01, 2019",ATL vs. CHI,L,33,6,11,0.545,1,5,0.2,1,1,1.0,0,12,12,2,2,4,2,6,14,7,1
12,22018,203473,0021800912,"FEB 27, 2019",ATL vs. MIN,W,19,3,5,0.6,1,1,1.0,0,2,0.0,3,7,10,3,0,1,0,6,7,6,1
13,22018,203473,0021800903,"FEB 25, 2019",ATL @ HOU,L,33,4,9,0.444,0,3,0.0,1,2,0.5,3,4,7,3,2,2,2,5,9,6,1
14,22018,203473,0021800883,"FEB 23, 2019",ATL vs. PHX,W,31,7,15,0.467,1,4,0.25,3,4,0.75,4,4,8,2,1,6,0,3,18,15,1
