,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22018,203937,0021800760,"JAN 30, 2019",MEM @ MIN,L,35,6,10,0.6,0,0,0.0,2,3,0.667,3,4,7,1,0,1,3,4,14,-6,1
1,22018,203937,0021800747,"JAN 28, 2019",MEM vs. DEN,L,30,4,8,0.5,0,0,0.0,1,2,0.5,2,3,5,3,1,1,4,5,9,1,1
2,22018,203937,0021800631,"JAN 12, 2019",MEM @ MIA,L,8,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,0,2,7,1
3,22018,203937,0021800611,"JAN 09, 2019",MEM vs. SAS,W,33,3,7,0.429,0,1,0.0,3,4,0.75,1,2,3,2,1,3,0,4,9,4,1
4,22018,203937,0021800595,"JAN 07, 2019",MEM @ NOP,L,31,2,5,0.4,1,2,0.5,0,0,0.0,1,4,5,5,0,1,3,1,5,-16,1
5,22018,203937,0021800581,"JAN 05, 2019",MEM @ SAS,L,29,3,6,0.5,0,0,0.0,1,2,0.5,0,4,4,3,2,2,1,2,7,-17,1
6,22018,203937,0021800570,"JAN 04, 2019",MEM vs. BKN,L,38,5,10,0.5,0,3,0.0,1,1,1.0,3,8,11,10,0,1,2,1,11,5,1
7,22018,203937,0021800560,"JAN 02, 2019",MEM vs. DET,L,31,7,9,0.778,0,0,0.0,1,2,0.5,1,4,5,1,0,1,2,2,15,-11,1
8,22018,203937,0021800544,"DEC 31, 2018",MEM @ HOU,L,39,9,13,0.692,2,4,0.5,0,6,0.0,1,2,3,5,3,1,2,5,20,-15,1
9,22018,203937,0021800531,"DEC 29, 2018",MEM vs. BOS,L,38,5,6,0.833,0,1,0.0,0,0,0.0,0,5,5,2,4,0,2,3,10,-12,1
10,22018,203937,0021800508,"DEC 26, 2018",MEM vs. CLE,W,35,5,6,0.833,1,1,1.0,4,5,0.8,0,3,3,3,3,2,0,2,15,13,1
11,22018,203937,0021800496,"DEC 23, 2018",MEM @ LAL,W,24,1,5,0.2,0,0,0.0,0,0,0.0,1,5,6,1,2,1,0,5,2,4,1
12,22018,203937,0021800477,"DEC 21, 2018",MEM @ SAC,L,33,5,7,0.714,0,1,0.0,0,0,0.0,0,6,6,2,1,0,1,3,10,-1,1
13,22018,203937,0021800465,"DEC 19, 2018",MEM @ POR,L,35,7,8,0.875,0,1,0.0,1,1,1.0,1,4,5,3,4,1,2,3,15,6,1
14,22018,203937,0021800449,"DEC 17, 2018",MEM @ GSW,L,24,6,9,0.667,0,2,0.0,2,2,1.0,1,4,5,1,0,0,2,2,14,-8,1
15,22018,203937,0021800425,"DEC 14, 2018",MEM vs. MIA,L,16,2,3,0.667,0,0,0.0,4,4,1.0,0,2,2,0,0,1,1,3,8,0,1
16,22018,203937,0021800410,"DEC 12, 2018",MEM vs. POR,W,25,2,5,0.4,0,1,0.0,0,0,0.0,1,11,12,2,0,0,1,2,4,5,1
17,22018,203937,0021800398,"DEC 10, 2018",MEM @ DEN,L,29,4,10,0.4,1,2,0.5,0,0,0.0,0,3,3,3,2,1,2,3,9,-10,1
18,22018,203937,0021800384,"DEC 08, 2018",MEM vs. LAL,L,26,2,5,0.4,0,1,0.0,0,0,0.0,1,3,4,4,0,0,1,5,4,-4,1
19,22018,203937,0021800374,"DEC 07, 2018",MEM @ NOP,W,33,8,12,0.667,1,1,1.0,2,4,0.5,2,9,11,4,3,3,0,2,19,-2,1
20,22018,203937,0021800360,"DEC 05, 2018",MEM vs. LAC,W,28,3,5,0.6,0,1,0.0,1,2,0.5,2,5,7,6,1,1,2,4,7,-4,1
21,22018,203937,0021800340,"DEC 02, 2018",MEM @ PHI,L,28,2,2,1.0,0,0,0.0,1,1,1.0,0,3,3,5,0,1,1,3,5,-6,1
22,22018,203937,0021800323,"NOV 30, 2018",MEM @ BKN,W,25,3,7,0.429,0,0,0.0,0,0,0.0,4,3,7,4,1,1,0,1,6,5,1
23,22018,203937,0021800303,"NOV 27, 2018",MEM vs. TOR,L,34,6,8,0.75,0,1,0.0,1,1,1.0,2,3,5,1,1,0,1,3,13,-12,1
24,22018,203937,0021800291,"NOV 25, 2018",MEM vs. NYK,L,34,2,3,0.667,0,0,0.0,0,3,0.0,1,5,6,3,1,2,1,3,4,-9,1
25,22018,203937,0021800266,"NOV 23, 2018",MEM @ LAC,L,39,5,14,0.357,1,3,0.333,0,0,0.0,1,4,5,4,1,1,1,1,11,-7,1
26,22018,203937,0021800262,"NOV 21, 2018",MEM @ SAS,W,38,4,4,1.0,1,1,1.0,0,0,0.0,0,9,9,2,0,2,1,3,9,-1,1
27,22018,203937,0021800244,"NOV 19, 2018",MEM vs. DAL,W,33,4,6,0.667,0,1,0.0,0,0,0.0,0,4,4,5,2,2,0,1,8,16,1
28,22018,203937,0021800234,"NOV 18, 2018",MEM @ MIN,W,31,2,4,0.5,0,1,0.0,0,0,0.0,0,3,3,7,2,1,1,4,4,11,1
29,22018,203937,0021800220,"NOV 16, 2018",MEM vs. SAC,W,31,1,4,0.25,0,0,0.0,0,0,0.0,1,6,7,2,2,1,1,5,2,12,1
30,22018,203937,0021800207,"NOV 14, 2018",MEM @ MIL,W,39,3,5,0.6,0,0,0.0,0,0,0.0,1,7,8,5,0,1,2,5,6,1,1
31,22018,203937,0021800194,"NOV 12, 2018",MEM vs. UTA,L,38,3,11,0.273,0,1,0.0,1,2,0.5,2,11,13,5,1,0,1,4,7,-6,1
32,22018,203937,0021800179,"NOV 10, 2018",MEM vs. PHI,W,33,4,8,0.5,0,0,0.0,0,0,0.0,5,8,13,1,1,1,2,1,8,9,1
33,22018,203937,0021800158,"NOV 07, 2018",MEM vs. DEN,W,33,5,9,0.556,1,2,0.5,3,4,0.75,0,5,5,1,1,0,2,1,14,-1,1
34,22018,203937,0021800147,"NOV 05, 2018",MEM @ GSW,L,29,1,5,0.2,0,0,0.0,2,2,1.0,0,4,4,5,4,0,0,2,4,-10,1
35,22018,203937,0021800136,"NOV 04, 2018",MEM @ PHX,L,27,5,6,0.833,0,0,0.0,0,1,0.0,1,4,5,1,0,1,3,0,10,11,1
36,22018,203937,0021800122,"NOV 02, 2018",MEM @ UTA,W,31,0,4,0.0,0,0,0.0,2,4,0.5,2,4,6,3,0,0,1,3,2,3,1
37,22018,203937,0021800102,"OCT 30, 2018",MEM vs. WAS,W,28,2,3,0.667,0,0,0.0,1,2,0.5,3,8,11,3,4,0,1,1,5,10,1
38,22018,203937,0021800080,"OCT 27, 2018",MEM vs. PHX,W,21,1,4,0.25,0,0,0.0,0,0,0.0,1,4,5,1,0,0,1,1,2,-10,1
39,22018,203937,0021800061,"OCT 24, 2018",MEM @ SAC,L,29,2,5,0.4,0,0,0.0,1,2,0.5,2,7,9,1,1,0,1,3,5,-11,1
40,22018,203937,0021800045,"OCT 22, 2018",MEM @ UTA,W,21,2,5,0.4,0,1,0.0,0,0,0.0,1,3,4,2,0,1,1,2,4,-3,1
41,22018,203937,0021800020,"OCT 19, 2018",MEM vs. ATL,W,20,1,3,0.333,0,1,0.0,1,2,0.5,0,4,4,4,4,1,3,2,3,10,1
42,22018,203937,0021800005,"OCT 17, 2018",MEM @ IND,L,19,2,6,0.333,0,0,0.0,1,2,0.5,0,2,2,1,0,0,2,2,5,-11,1
