,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22017,1627854,0021701226,"APR 11, 2018",SAS @ NOP,L,24,3,9,0.333,2,5,0.4,2,2,1.0,1,0,1,0,1,0,0,1,10,-6,1
1,22017,1627854,0021701210,"APR 09, 2018",SAS vs. SAC,W,19,4,5,0.8,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,2,11,25,2
2,22017,1627854,0021701196,"APR 07, 2018",SAS vs. POR,W,13,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-9,1
3,22017,1627854,0021701174,"APR 04, 2018",SAS @ LAL,L,17,3,7,0.429,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,6,1,1
4,22017,1627854,0021701168,"APR 03, 2018",SAS @ LAC,L,17,5,8,0.625,2,3,0.667,0,0,0.0,0,1,1,4,1,0,0,3,12,16,1
5,22017,1627854,0021701145,"APR 01, 2018",SAS vs. HOU,W,12,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1
6,22017,1627854,0021701108,"MAR 27, 2018",SAS @ WAS,L,18,3,7,0.429,1,1,1.0,5,7,0.714,0,3,3,6,0,0,0,0,12,7,1
7,22017,1627854,0021701095,"MAR 25, 2018",SAS @ MIL,L,17,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,-7,1
8,22017,1627854,0021701085,"MAR 23, 2018",SAS vs. UTA,W,14,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5,1
9,22017,1627854,0021701071,"MAR 21, 2018",SAS vs. WAS,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-12,1
10,22017,1627854,0021701056,"MAR 19, 2018",SAS vs. GSW,W,12,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-17,1
11,22017,1627854,0021701042,"MAR 17, 2018",SAS vs. MIN,W,16,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,8,1
12,22017,1627854,0021701025,"MAR 15, 2018",SAS vs. NOP,W,12,2,4,0.5,1,1,1.0,0,0,0.0,0,3,3,0,0,0,0,1,5,11,2
13,22017,1627854,0021701012,"MAR 13, 2018",SAS vs. ORL,W,23,2,4,0.5,2,2,1.0,0,0,0.0,0,1,1,1,1,0,1,2,6,8,1
14,22017,1627854,0021701001,"MAR 12, 2018",SAS @ HOU,L,25,4,8,0.5,1,4,0.25,5,5,1.0,1,1,2,3,1,0,0,1,14,2,1
15,22017,1627854,0021700990,"MAR 10, 2018",SAS @ OKC,L,6,4,6,0.667,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,1,10,11,1
16,22017,1627854,0021700976,"MAR 08, 2018",SAS @ GSW,L,7,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,2,3,5,1
17,22017,1627854,0021700954,"MAR 05, 2018",SAS vs. MEM,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
18,22017,1627854,0021700920,"FEB 28, 2018",SAS vs. NOP,L,8,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,4,2
