,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22017,203991,0021701218,"APR 10, 2018",HOU @ LAL,W,21,5,9,0.556,0,0,0.0,0,0,0.0,4,8,12,0,1,0,1,3,10,7,1
1,22017,203991,0021701194,"APR 07, 2018",HOU vs. OKC,L,26,5,6,0.833,0,0,0.0,0,2,0.0,1,6,7,0,1,2,2,0,10,-5,1
2,22017,203991,0021701177,"APR 05, 2018",HOU vs. POR,W,32,4,6,0.667,0,0,0.0,3,4,0.75,3,7,10,1,2,1,0,2,11,12,1
3,22017,203991,0021701161,"APR 03, 2018",HOU vs. WAS,W,26,9,10,0.9,0,0,0.0,3,6,0.5,2,8,10,0,1,2,0,0,21,9,1
4,22017,203991,0021701145,"APR 01, 2018",HOU @ SAS,L,28,3,9,0.333,0,0,0.0,5,6,0.833,3,7,10,0,0,2,0,0,11,-8,1
5,22017,203991,0021701132,"MAR 30, 2018",HOU vs. PHX,W,34,3,7,0.429,0,0,0.0,0,0,0.0,4,4,8,3,1,3,1,2,6,6,1
6,22017,203991,0021701101,"MAR 25, 2018",HOU vs. ATL,W,28,7,9,0.778,0,0,0.0,0,0,0.0,3,5,8,1,2,2,2,1,14,3,1
7,22017,203991,0021701091,"MAR 24, 2018",HOU vs. NOP,W,28,9,12,0.75,0,0,0.0,0,2,0.0,3,13,16,1,3,6,1,4,18,17,1
8,22017,203991,0021701074,"MAR 22, 2018",HOU vs. DET,W,29,5,8,0.625,0,0,0.0,0,2,0.0,5,9,14,3,0,0,3,2,10,-11,1
9,22017,203991,0021701064,"MAR 20, 2018",HOU @ POR,W,24,2,3,0.667,0,0,0.0,1,3,0.333,1,5,6,1,0,1,1,4,5,-4,1
10,22017,203991,0021701048,"MAR 18, 2018",HOU @ MIN,W,31,8,11,0.727,0,0,0.0,0,2,0.0,4,8,12,2,0,3,0,5,16,-3,1
11,22017,203991,0021701036,"MAR 17, 2018",HOU @ NOP,W,30,6,11,0.545,0,0,0.0,1,1,1.0,5,6,11,0,0,3,1,1,13,18,1
12,22017,203991,0021701023,"MAR 15, 2018",HOU vs. LAC,W,36,9,16,0.563,0,0,0.0,1,2,0.5,7,5,12,0,1,6,0,2,19,1,1
13,22017,203991,0021701001,"MAR 12, 2018",HOU vs. SAS,W,26,6,7,0.857,0,0,0.0,1,3,0.333,1,8,9,0,1,1,3,5,13,8,1
