,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22017,203121,0021701226,"APR 11, 2018",NOP vs. SAS,W,21,2,3,0.667,0,1,0.0,3,3,1.0,0,4,4,1,0,0,0,2,7,5,1
1,22017,203121,0021701212,"APR 09, 2018",NOP @ LAC,W,20,2,6,0.333,1,3,0.333,1,2,0.5,1,0,1,0,0,1,0,2,6,-22,1
2,22017,203121,0021701195,"APR 07, 2018",NOP @ GSW,W,25,3,6,0.5,1,4,0.25,1,1,1.0,0,0,0,0,1,0,0,0,8,5,1
3,22017,203121,0021701189,"APR 06, 2018",NOP @ PHX,W,31,3,7,0.429,1,3,0.333,0,0,0.0,0,4,4,2,2,0,3,2,7,14,1
4,22017,203121,0021701173,"APR 04, 2018",NOP vs. MEM,W,24,3,9,0.333,2,7,0.286,0,0,0.0,0,1,1,2,1,0,1,1,8,8,1
5,22017,203121,0021701150,"APR 01, 2018",NOP vs. OKC,L,27,5,11,0.455,3,7,0.429,1,2,0.5,2,0,2,3,1,0,0,1,14,-13,1
6,22017,203121,0021701131,"MAR 30, 2018",NOP @ CLE,L,30,4,7,0.571,3,4,0.75,0,0,0.0,1,2,3,1,1,0,1,3,11,2,1
7,22017,203121,0021701112,"MAR 27, 2018",NOP vs. POR,L,30,2,9,0.222,1,8,0.125,0,0,0.0,1,2,3,0,0,0,2,2,5,-17,1
8,22017,203121,0021701091,"MAR 24, 2018",NOP @ HOU,L,27,4,9,0.444,3,6,0.5,0,0,0.0,1,2,3,0,0,0,2,2,11,-9,1
9,22017,203121,0021701075,"MAR 22, 2018",NOP vs. LAL,W,16,3,6,0.5,1,4,0.25,0,0,0.0,0,1,1,5,0,0,0,0,7,-2,1
10,22017,203121,0021700809,"MAR 21, 2018",NOP vs. IND,W,21,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,1,0,0,1,0,3,-1,1
11,22017,203121,0021701061,"MAR 20, 2018",NOP vs. DAL,W,19,0,5,0.0,0,3,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,-8,1
12,22017,203121,0021701047,"MAR 18, 2018",NOP vs. BOS,W,9,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,1,1,3,3,1
13,22017,203121,0021701036,"MAR 17, 2018",NOP vs. HOU,L,30,4,7,0.571,4,6,0.667,1,1,1.0,0,1,1,1,0,0,0,2,13,-4,1
14,22017,203121,0021701025,"MAR 15, 2018",NOP @ SAS,L,29,1,4,0.25,1,1,1.0,0,0,0.0,0,4,4,2,0,0,0,2,3,-10,2
15,22017,203121,0021701011,"MAR 13, 2018",NOP vs. CHA,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,2,0,-7,1
16,22017,203121,0021700995,"MAR 11, 2018",NOP vs. UTA,L,33,5,9,0.556,1,4,0.25,0,0,0.0,2,1,3,4,1,1,1,3,11,-12,1
17,22017,203121,0021700982,"MAR 09, 2018",NOP vs. WAS,L,33,6,11,0.545,4,8,0.5,4,4,1.0,0,0,0,1,0,1,3,4,20,-10,1
