,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021700004,142,1627747,Caris LeVert,1610612751,Brooklyn Nets,1,1,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,17,1,0,20171018,IND,BKN
1,Shot Chart Detail,0021700004,158,1627747,Caris LeVert,1610612751,Brooklyn Nets,1,0,27,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20171018,IND,BKN
2,Shot Chart Detail,0021700004,199,1627747,Caris LeVert,1610612751,Brooklyn Nets,2,10,6,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,13,100,1,0,20171018,IND,BKN
3,Shot Chart Detail,0021700004,249,1627747,Caris LeVert,1610612751,Brooklyn Nets,2,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-112,247,1,0,20171018,IND,BKN
4,Shot Chart Detail,0021700004,307,1627747,Caris LeVert,1610612751,Brooklyn Nets,2,2,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-20,75,1,0,20171018,IND,BKN
5,Shot Chart Detail,0021700004,324,1627747,Caris LeVert,1610612751,Brooklyn Nets,2,1,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,69,268,1,1,20171018,IND,BKN
6,Shot Chart Detail,0021700004,469,1627747,Caris LeVert,1610612751,Brooklyn Nets,3,3,44,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,0,20171018,IND,BKN
7,Shot Chart Detail,0021700004,481,1627747,Caris LeVert,1610612751,Brooklyn Nets,3,3,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,19,1,1,20171018,IND,BKN
8,Shot Chart Detail,0021700004,500,1627747,Caris LeVert,1610612751,Brooklyn Nets,3,2,27,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-85,42,1,1,20171018,IND,BKN
9,Shot Chart Detail,0021700004,525,1627747,Caris LeVert,1610612751,Brooklyn Nets,3,0,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,25,1,0,20171018,IND,BKN
