,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021700010,501,202327,Ekpe Udoh,1610612762,Utah Jazz,4,8,4,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-84,66,1,0,20171018,UTA,DEN
1,Shot Chart Detail,0021700023,117,202327,Ekpe Udoh,1610612762,Utah Jazz,1,0,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,52,1,0,20171020,MIN,UTA
2,Shot Chart Detail,0021700023,134,202327,Ekpe Udoh,1610612762,Utah Jazz,2,10,49,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,116,1,1,20171020,MIN,UTA
3,Shot Chart Detail,0021700036,110,202327,Ekpe Udoh,1610612762,Utah Jazz,1,2,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,28,1,1,20171021,UTA,OKC
4,Shot Chart Detail,0021700036,136,202327,Ekpe Udoh,1610612762,Utah Jazz,1,1,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,25,1,0,20171021,UTA,OKC
5,Shot Chart Detail,0021700036,639,202327,Ekpe Udoh,1610612762,Utah Jazz,4,0,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,126,142,1,0,20171021,UTA,OKC
6,Shot Chart Detail,0021700054,175,202327,Ekpe Udoh,1610612762,Utah Jazz,2,11,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,0,20171024,LAC,UTA
7,Shot Chart Detail,0021700054,441,202327,Ekpe Udoh,1610612762,Utah Jazz,3,1,50,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171024,LAC,UTA
8,Shot Chart Detail,0021700082,181,202327,Ekpe Udoh,1610612762,Utah Jazz,2,9,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171028,UTA,LAL
9,Shot Chart Detail,0021700098,174,202327,Ekpe Udoh,1610612762,Utah Jazz,2,9,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,7,1,0,20171030,UTA,DAL
10,Shot Chart Detail,0021700115,498,202327,Ekpe Udoh,1610612762,Utah Jazz,3,2,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,22,1,0,20171101,UTA,POR
11,Shot Chart Detail,0021700128,495,202327,Ekpe Udoh,1610612762,Utah Jazz,4,10,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,8,1,1,20171103,UTA,TOR
12,Shot Chart Detail,0021700128,511,202327,Ekpe Udoh,1610612762,Utah Jazz,4,9,18,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,1,1,1,20171103,UTA,TOR
13,Shot Chart Detail,0021700140,153,202327,Ekpe Udoh,1610612762,Utah Jazz,2,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,-8,1,0,20171105,HOU,UTA
14,Shot Chart Detail,0021700140,179,202327,Ekpe Udoh,1610612762,Utah Jazz,2,8,55,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,67,1,1,20171105,HOU,UTA
15,Shot Chart Detail,0021700140,530,202327,Ekpe Udoh,1610612762,Utah Jazz,4,8,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,11,80,1,1,20171105,HOU,UTA
16,Shot Chart Detail,0021700156,215,202327,Ekpe Udoh,1610612762,Utah Jazz,2,10,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,1,20171107,UTA,PHI
17,Shot Chart Detail,0021700156,578,202327,Ekpe Udoh,1610612762,Utah Jazz,3,0,1,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20171107,UTA,PHI
18,Shot Chart Detail,0021700187,141,202327,Ekpe Udoh,1610612762,Utah Jazz,1,1,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-155,4,1,0,20171111,UTA,BKN
19,Shot Chart Detail,0021700187,419,202327,Ekpe Udoh,1610612762,Utah Jazz,3,5,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,0,20171111,UTA,BKN
