,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021700021,143,1891,Jason Terry,1610612749,Milwaukee Bucks,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,58,130,573,1,0,20171020,MIL,CLE
1,Shot Chart Detail,0021700021,171,1891,Jason Terry,1610612749,Milwaukee Bucks,2,8,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,227,1,0,20171020,MIL,CLE
2,Shot Chart Detail,0021700021,224,1891,Jason Terry,1610612749,Milwaukee Bucks,2,4,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,0,1,0,20171020,MIL,CLE
3,Shot Chart Detail,0021700021,457,1891,Jason Terry,1610612749,Milwaukee Bucks,4,8,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,7,201,1,0,20171020,MIL,CLE
4,Shot Chart Detail,0021700119,465,1891,Jason Terry,1610612749,Milwaukee Bucks,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-203,212,1,0,20171103,DET,MIL
5,Shot Chart Detail,0021700149,101,1891,Jason Terry,1610612749,Milwaukee Bucks,1,3,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,126,239,1,0,20171107,CLE,MIL
6,Shot Chart Detail,0021700233,623,1891,Jason Terry,1610612749,Milwaukee Bucks,4,2,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,71,86,1,1,20171118,DAL,MIL
7,Shot Chart Detail,0021700302,153,1891,Jason Terry,1610612749,Milwaukee Bucks,2,11,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,17,1,0,20171128,SAC,MIL
8,Shot Chart Detail,0021700302,227,1891,Jason Terry,1610612749,Milwaukee Bucks,2,6,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-172,131,1,0,20171128,SAC,MIL
9,Shot Chart Detail,0021700302,485,1891,Jason Terry,1610612749,Milwaukee Bucks,3,0,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-204,127,1,1,20171128,SAC,MIL
10,Shot Chart Detail,0021700302,513,1891,Jason Terry,1610612749,Milwaukee Bucks,4,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-90,231,1,0,20171128,SAC,MIL
11,Shot Chart Detail,0021700302,564,1891,Jason Terry,1610612749,Milwaukee Bucks,4,4,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,187,1,0,20171128,SAC,MIL
12,Shot Chart Detail,0021700316,140,1891,Jason Terry,1610612749,Milwaukee Bucks,1,1,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,-2,1,1,20171130,POR,MIL
13,Shot Chart Detail,0021700316,165,1891,Jason Terry,1610612749,Milwaukee Bucks,2,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-220,110,1,0,20171130,POR,MIL
14,Shot Chart Detail,0021700316,182,1891,Jason Terry,1610612749,Milwaukee Bucks,2,8,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,147,26,1,1,20171130,POR,MIL
15,Shot Chart Detail,0021700331,147,1891,Jason Terry,1610612749,Milwaukee Bucks,1,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,117,253,1,0,20171202,MIL,SAC
16,Shot Chart Detail,0021700331,469,1891,Jason Terry,1610612749,Milwaukee Bucks,4,10,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,20,1,1,20171202,MIL,SAC
17,Shot Chart Detail,0021700343,193,1891,Jason Terry,1610612749,Milwaukee Bucks,2,7,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,36,1,0,20171204,BOS,MIL
18,Shot Chart Detail,0021700343,196,1891,Jason Terry,1610612749,Milwaukee Bucks,2,7,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,93,131,1,1,20171204,BOS,MIL
19,Shot Chart Detail,0021700518,99,1891,Jason Terry,1610612749,Milwaukee Bucks,1,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,120,246,1,0,20171228,MIL,MIN
20,Shot Chart Detail,0021700518,118,1891,Jason Terry,1610612749,Milwaukee Bucks,1,1,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20171228,MIL,MIN
21,Shot Chart Detail,0021700526,473,1891,Jason Terry,1610612749,Milwaukee Bucks,4,11,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,155,1,1,20171229,OKC,MIL
22,Shot Chart Detail,0021700546,482,1891,Jason Terry,1610612749,Milwaukee Bucks,4,9,59,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,124,132,1,0,20180101,TOR,MIL
23,Shot Chart Detail,0021700546,503,1891,Jason Terry,1610612749,Milwaukee Bucks,4,8,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,-3,1,0,20180101,TOR,MIL
24,Shot Chart Detail,0021700571,508,1891,Jason Terry,1610612749,Milwaukee Bucks,4,7,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,221,125,1,0,20180105,MIL,TOR
25,Shot Chart Detail,0021700678,485,1891,Jason Terry,1610612749,Milwaukee Bucks,3,0,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-220,-10,1,0,20180120,PHI,MIL
26,Shot Chart Detail,0021700678,514,1891,Jason Terry,1610612749,Milwaukee Bucks,4,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,122,231,1,0,20180120,PHI,MIL
27,Shot Chart Detail,0021700691,481,1891,Jason Terry,1610612749,Milwaukee Bucks,4,11,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-18,269,1,0,20180122,MIL,PHX
