,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0021700011,10,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-113,169,1,0,20171018,SAS,MIN
1,Shot Chart Detail,0021700011,31,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,9,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-129,100,1,0,20171018,SAS,MIN
2,Shot Chart Detail,0021700011,64,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,6,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,24,1,1,20171018,SAS,MIN
3,Shot Chart Detail,0021700011,189,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,10,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,0,20171018,SAS,MIN
4,Shot Chart Detail,0021700011,205,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,9,24,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20171018,SAS,MIN
5,Shot Chart Detail,0021700011,234,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,16,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,1,1,20171018,SAS,MIN
6,Shot Chart Detail,0021700011,239,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,6,33,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,40,1,0,20171018,SAS,MIN
7,Shot Chart Detail,0021700011,301,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,3,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,180,90,1,1,20171018,SAS,MIN
8,Shot Chart Detail,0021700011,375,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,9,9,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-55,83,1,1,20171018,SAS,MIN
9,Shot Chart Detail,0021700011,392,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,6,47,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,15,1,1,20171018,SAS,MIN
10,Shot Chart Detail,0021700011,400,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,5,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,15,1,0,20171018,SAS,MIN
11,Shot Chart Detail,0021700011,522,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,9,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,21,1,0,20171018,SAS,MIN
12,Shot Chart Detail,0021700011,585,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,4,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-18,260,1,0,20171018,SAS,MIN
13,Shot Chart Detail,0021700011,626,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,0,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,57,8,1,1,20171018,SAS,MIN
14,Shot Chart Detail,0021700011,643,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,0,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,18,1,1,20171018,SAS,MIN
15,Shot Chart Detail,0021700023,281,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-18,146,1,1,20171020,MIN,UTA
16,Shot Chart Detail,0021700023,26,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,7,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,144,50,1,0,20171020,MIN,UTA
17,Shot Chart Detail,0021700023,44,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,6,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-101,247,1,0,20171020,MIN,UTA
18,Shot Chart Detail,0021700023,188,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,19,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-95,79,1,1,20171020,MIN,UTA
19,Shot Chart Detail,0021700023,193,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,6,44,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,60,1,1,20171020,MIN,UTA
20,Shot Chart Detail,0021700023,258,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,1,19,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,12,1,1,20171020,MIN,UTA
21,Shot Chart Detail,0021700023,261,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,0,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,111,15,1,1,20171020,MIN,UTA
22,Shot Chart Detail,0021700023,320,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,9,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,34,1,0,20171020,MIN,UTA
23,Shot Chart Detail,0021700023,345,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,152,69,1,0,20171020,MIN,UTA
24,Shot Chart Detail,0021700023,355,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,3,6,47,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,20171020,MIN,UTA
25,Shot Chart Detail,0021700023,548,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,6,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,4,1,1,20171020,MIN,UTA
26,Shot Chart Detail,0021700023,577,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,4,1,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,21,1,0,20171020,MIN,UTA
27,Shot Chart Detail,0021700039,16,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-14,254,1,0,20171022,OKC,MIN
28,Shot Chart Detail,0021700039,23,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,10,5,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,1,20171022,OKC,MIN
29,Shot Chart Detail,0021700039,26,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,1,9,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,107,223,1,0,20171022,OKC,MIN
30,Shot Chart Detail,0021700039,197,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,2,1,0,20171022,OKC,MIN
31,Shot Chart Detail,0021700039,204,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20171022,OKC,MIN
32,Shot Chart Detail,0021700039,208,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,7,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-5,42,1,0,20171022,OKC,MIN
33,Shot Chart Detail,0021700039,235,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,5,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,5,1,1,20171022,OKC,MIN
34,Shot Chart Detail,0021700039,239,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,252,1,0,20171022,OKC,MIN
35,Shot Chart Detail,0021700039,241,1626157,Karl-Anthony Towns,1610612750,Minnesota Timberwolves,2,4,27,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,12,1,1,20171022,OKC,MIN
