,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900528,1610612743,DEN,Denver,203115,Will Barton,F,,8:09,125.0,126.3,100.0,100.0,25.0,26.3,0.111,0.0,50.0,0.0,0.167,0.091,0.0,1.0,1.0,0.048,0.05,106.67,106.08,88.4,19,0.105
1,0021900528,1610612743,DEN,Denver,200794,Paul Millsap,F,,5:44,136.6,153.8,131.1,123.1,5.5,30.8,0.0,0.0,0.0,0.0,0.167,0.091,20.0,1.0,0.952,0.357,0.342,112.35,108.84,90.7,13,0.179
2,0021900528,1610612743,DEN,Denver,203999,Nikola Jokic,C,,8:35,126.0,136.8,104.8,105.3,21.1,31.6,0.0,0.0,0.0,0.0,0.375,0.214,33.3,0.5,0.5,0.15,0.145,111.13,106.31,88.6,19,0.078
3,0021900528,1610612743,DEN,Denver,203914,Gary Harris,G,,8:35,126.0,136.8,104.8,105.3,21.1,31.6,0.125,0.0,20.0,0.0,0.125,0.071,0.0,0.5,0.563,0.2,0.194,111.13,106.31,88.6,19,0.13
4,0021900528,1610612743,DEN,Denver,1627750,Jamal Murray,G,,10:18,123.6,134.8,99.6,100.0,24.0,34.8,0.143,1.0,11.1,0.0,0.1,0.059,11.1,0.786,0.806,0.333,0.319,109.94,104.91,87.42,23,0.233
5,0021900528,1610612743,DEN,Denver,203924,Jerami Grant,,,1:40,128.9,100.0,200.0,200.0,-71.1,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.47,129.6,108.0,5,0.0
6,0021900528,1610612743,DEN,Denver,1629008,Michael Porter Jr.,,,3:40,120.2,125.0,126.9,125.0,-6.7,0.0,0.0,0.0,0.0,0.333,0.0,0.2,20.0,0.333,0.387,0.556,0.536,106.04,104.73,87.27,8,-0.077
7,0021900528,1610612743,DEN,Denver,1628420,Monte Morris,,,3:23,120.2,125.0,142.9,142.9,-22.7,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.222,0.215,108.67,106.4,88.67,8,0.25
8,0021900528,1610612743,DEN,Denver,203486,Mason Plumlee,,,3:23,120.2,125.0,142.9,142.9,-22.7,-17.9,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.111,0.107,108.67,106.4,88.67,8,0.063
9,0021900528,1610612743,DEN,Denver,1627823,Juancho Hernangomez,,,3:49,123.0,133.3,143.2,144.4,-20.2,-11.1,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,118.47,113.19,94.32,9,0.061
10,0021900528,1610612743,DEN,Denver,1627736,Malik Beasley,,,2:34,100.0,100.0,66.7,66.7,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.43,112.43,93.69,6,0.125
11,0021900528,1610612764,WAS,Washington,203895,Jordan McRae,F,,6:29,69.2,69.2,124.0,135.7,-54.8,-66.5,0.0,0.0,0.0,0.0,0.333,0.111,25.0,0.833,0.833,0.308,0.308,104.92,100.03,83.35,13,0.132
12,0021900528,1610612764,WAS,Washington,101133,Ian Mahinmi,C,,6:19,69.2,69.2,115.3,123.1,-46.0,-53.8,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.077,102.21,98.86,82.39,13,0.043
13,0021900528,1610612764,WAS,Washington,202738,Isaiah Thomas,G,,4:32,55.6,55.6,120.0,133.3,-64.4,-77.8,0.5,0.5,33.3,0.0,0.0,0.0,66.7,0.0,0.0,0.222,0.222,100.59,95.29,79.41,9,-0.129
14,0021900528,1610612764,WAS,Washington,1628394,Anzejs Pasecniks,,,5:39,160.6,161.5,132.6,142.9,27.9,18.7,0.143,0.0,33.3,0.0,0.333,0.2,0.0,0.5,0.5,0.154,0.153,119.62,114.69,95.58,13,0.065
15,0021900528,1610612764,WAS,Washington,1628972,Troy Brown Jr.,,,10:35,112.7,113.0,131.0,141.7,-18.3,-28.6,0.167,0.0,16.7,0.0,0.25,0.118,0.0,0.9,0.9,0.217,0.217,111.21,106.58,88.82,23,0.211
16,0021900528,1610612764,WAS,Washington,202397,Ish Smith,,,10:13,108.3,108.7,123.3,133.3,-14.9,-24.6,0.143,0.0,14.3,0.0,0.125,0.059,0.0,0.6,0.595,0.261,0.26,115.26,110.46,92.05,23,0.115
17,0021900528,1610612764,WAS,Washington,1629726,Garrison Mathews,,,6:52,155.5,156.3,114.2,118.8,41.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.062,114.44,111.93,93.27,16,-0.086
18,0021900528,1610612764,WAS,Washington,1629067,Isaac Bonga,,,9:11,149.4,142.9,127.5,133.3,21.9,9.5,0.0,0.0,0.0,0.0,0.125,0.067,0.0,0.667,0.673,0.238,0.249,109.93,109.82,91.52,21,0.08
