,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022000001,206,1629013,Landry Shamet,1610612751,Brooklyn Nets,2,9,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-161,190,1,0,20201222,BKN,GSW
1,Shot Chart Detail,0022000001,214,1629013,Landry Shamet,1610612751,Brooklyn Nets,2,8,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-201,142,1,0,20201222,BKN,GSW
2,Shot Chart Detail,0022000001,543,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,1,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,116,216,1,1,20201222,BKN,GSW
3,Shot Chart Detail,0022000001,594,1629013,Landry Shamet,1610612751,Brooklyn Nets,4,9,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,243,1,0,20201222,BKN,GSW
4,Shot Chart Detail,0022000007,115,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,247,1,0,20201225,BOS,BKN
5,Shot Chart Detail,0022000007,560,1629013,Landry Shamet,1610612751,Brooklyn Nets,4,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,233,92,1,1,20201225,BOS,BKN
6,Shot Chart Detail,0022000007,575,1629013,Landry Shamet,1610612751,Brooklyn Nets,4,8,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-137,244,1,0,20201225,BOS,BKN
7,Shot Chart Detail,0022000032,127,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,2,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,1,1,0,20201227,CHA,BKN
8,Shot Chart Detail,0022000032,147,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,1,36,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,8,1,0,20201227,CHA,BKN
9,Shot Chart Detail,0022000032,151,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,1,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-2,1,0,20201227,CHA,BKN
10,Shot Chart Detail,0022000032,154,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,1,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,0,1,0,20201227,CHA,BKN
11,Shot Chart Detail,0022000032,199,1629013,Landry Shamet,1610612751,Brooklyn Nets,2,9,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,1,1,0,20201227,CHA,BKN
12,Shot Chart Detail,0022000032,469,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,3,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-61,279,1,0,20201227,CHA,BKN
13,Shot Chart Detail,0022000032,492,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,1,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,21,1,0,20201227,CHA,BKN
14,Shot Chart Detail,0022000032,507,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,22,1,0,20201227,CHA,BKN
15,Shot Chart Detail,0022000032,512,1629013,Landry Shamet,1610612751,Brooklyn Nets,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,34,1,0,20201227,CHA,BKN
16,Shot Chart Detail,0022000042,100,1629013,Landry Shamet,1610612751,Brooklyn Nets,1,4,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-108,226,1,1,20201228,BKN,MEM
17,Shot Chart Detail,0022000042,189,1629013,Landry Shamet,1610612751,Brooklyn Nets,2,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-118,215,1,0,20201228,BKN,MEM
