,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022000016,18,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,10,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,61,87,1,1,20210321,HOU,OKC
1,Shot Chart Detail,0022000016,26,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,9,27,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,25,1,0,20210321,HOU,OKC
2,Shot Chart Detail,0022000016,60,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,6,48,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-53,85,1,1,20210321,HOU,OKC
3,Shot Chart Detail,0022000016,114,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,2,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,1,20210321,HOU,OKC
4,Shot Chart Detail,0022000016,312,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,2,4,21,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,54,1,0,20210321,HOU,OKC
5,Shot Chart Detail,0022000016,245,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,2,4,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,48,1,1,20210321,HOU,OKC
6,Shot Chart Detail,0022000016,256,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,2,3,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,182,99,1,0,20210321,HOU,OKC
7,Shot Chart Detail,0022000016,320,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,11,27,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,25,1,0,20210321,HOU,OKC
8,Shot Chart Detail,0022000016,342,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,9,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,200,1,0,20210321,HOU,OKC
9,Shot Chart Detail,0022000016,365,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,8,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,50,1,0,20210321,HOU,OKC
10,Shot Chart Detail,0022000016,401,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,5,24,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,10,1,1,20210321,HOU,OKC
11,Shot Chart Detail,0022000016,417,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,4,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,26,1,1,20210321,HOU,OKC
12,Shot Chart Detail,0022000016,443,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,3,2,1,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,43,1,0,20210321,HOU,OKC
13,Shot Chart Detail,0022000052,26,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,10,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-34,243,1,1,20201229,OKC,ORL
14,Shot Chart Detail,0022000052,34,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,9,18,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,0,20201229,OKC,ORL
15,Shot Chart Detail,0022000052,47,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,7,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,7,1,1,20201229,OKC,ORL
16,Shot Chart Detail,0022000052,49,1629676,Isaiah Roby,1610612760,Oklahoma City Thunder,1,7,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20201229,OKC,ORL
