,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022000002,191,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,10,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,178,175,1,0,20201222,LAL,LAC
1,Shot Chart Detail,0022000002,204,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,10,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,39,1,0,20201222,LAL,LAC
2,Shot Chart Detail,0022000002,217,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,8,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,26,1,0,20201222,LAL,LAC
3,Shot Chart Detail,0022000002,245,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,7,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,20,60,1,0,20201222,LAL,LAC
4,Shot Chart Detail,0022000002,569,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,9,40,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,42,1,1,20201222,LAL,LAC
5,Shot Chart Detail,0022000008,206,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,7,47,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,165,1,1,20201225,LAL,DAL
6,Shot Chart Detail,0022000008,579,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,6,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,24,1,1,20201225,LAL,DAL
7,Shot Chart Detail,0022000040,210,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,10,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,230,1,1,20201227,LAL,MIN
8,Shot Chart Detail,0022000040,223,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,58,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,43,1,1,20201227,LAL,MIN
9,Shot Chart Detail,0022000040,232,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,20,1,0,20201227,LAL,MIN
10,Shot Chart Detail,0022000040,268,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,7,14,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20201227,LAL,MIN
11,Shot Chart Detail,0022000121,123,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,1,11,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,13,1,1,20210107,LAL,SAS
12,Shot Chart Detail,0022000121,127,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,22,263,1,1,20210107,LAL,SAS
13,Shot Chart Detail,0022000121,376,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,3,44,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,1,20210107,LAL,SAS
14,Shot Chart Detail,0022000131,103,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,3,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,255,1,1,20210108,LAL,CHI
15,Shot Chart Detail,0022000131,107,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,2,22,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,38,1,0,20210108,LAL,CHI
16,Shot Chart Detail,0022000131,164,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,221,1,0,20210108,LAL,CHI
17,Shot Chart Detail,0022000131,184,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,8,15,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,35,1,1,20210108,LAL,CHI
18,Shot Chart Detail,0022000131,438,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,196,1,0,20210108,LAL,CHI
19,Shot Chart Detail,0022000131,479,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,10,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,2,1,1,20210108,LAL,CHI
20,Shot Chart Detail,0022000131,496,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,9,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,6,1,0,20210108,LAL,CHI
21,Shot Chart Detail,0022000146,158,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,1,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20210110,HOU,LAL
22,Shot Chart Detail,0022000146,178,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,0,27,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,3,1,0,20210110,HOU,LAL
23,Shot Chart Detail,0022000146,329,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,266,1,0,20210110,HOU,LAL
24,Shot Chart Detail,0022000146,332,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,2,20,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,0,20210110,HOU,LAL
25,Shot Chart Detail,0022000146,506,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,3,28,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,36,112,1,0,20210110,HOU,LAL
26,Shot Chart Detail,0022000161,191,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,9,1,0,20210112,HOU,LAL
27,Shot Chart Detail,0022000161,193,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,13,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,37,1,0,20210112,HOU,LAL
28,Shot Chart Detail,0022000161,424,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,3,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,59,1,0,20210112,HOU,LAL
29,Shot Chart Detail,0022000161,475,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,0,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,185,111,1,0,20210112,HOU,LAL
30,Shot Chart Detail,0022000170,168,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,10,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,32,253,1,1,20210113,OKC,LAL
31,Shot Chart Detail,0022000170,172,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,9,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,184,1,1,20210113,OKC,LAL
32,Shot Chart Detail,0022000187,120,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,2,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,8,1,0,20210115,LAL,NOP
33,Shot Chart Detail,0022000187,261,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,5,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,16,1,1,20210115,LAL,NOP
34,Shot Chart Detail,0022000187,569,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,7,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,177,1,1,20210115,LAL,NOP
35,Shot Chart Detail,0022000187,606,1627936,Alex Caruso,1610612747,Los Angeles Lakers,4,4,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,5,1,1,20210115,LAL,NOP
36,Shot Chart Detail,0022000212,114,1627936,Alex Caruso,1610612747,Los Angeles Lakers,1,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-109,239,1,0,20210118,LAL,GSW
37,Shot Chart Detail,0022000212,244,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,6,39,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-4,1,1,20210118,LAL,GSW
38,Shot Chart Detail,0022000212,268,1627936,Alex Caruso,1610612747,Los Angeles Lakers,2,4,43,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,13,1,1,20210118,LAL,GSW
39,Shot Chart Detail,0022000212,465,1627936,Alex Caruso,1610612747,Los Angeles Lakers,3,3,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20210118,LAL,GSW
