,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
0,Shot Chart Detail,0022000010,146,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,2,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,0,20201223,CLE,CHA
1,Shot Chart Detail,0022000010,165,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,1,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,230,1,0,20201223,CLE,CHA
2,Shot Chart Detail,0022000010,453,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,100,262,1,0,20201223,CLE,CHA
3,Shot Chart Detail,0022000010,489,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,2,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,0,20201223,CLE,CHA
4,Shot Chart Detail,0022000010,527,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,40,-47,398,1,0,20201223,CLE,CHA
5,Shot Chart Detail,0022000022,59,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,6,46,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-60,256,1,0,20201226,CHA,OKC
6,Shot Chart Detail,0022000022,78,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,5,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-1,1,1,20201226,CHA,OKC
7,Shot Chart Detail,0022000022,81,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,5,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,38,288,1,1,20201226,CHA,OKC
8,Shot Chart Detail,0022000022,124,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,2,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-109,279,1,1,20201226,CHA,OKC
9,Shot Chart Detail,0022000022,277,1630163,LaMelo Ball,1610612766,Charlotte Hornets,2,5,4,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-115,67,1,1,20201226,CHA,OKC
10,Shot Chart Detail,0022000022,285,1630163,LaMelo Ball,1610612766,Charlotte Hornets,2,4,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20201226,CHA,OKC
11,Shot Chart Detail,0022000022,420,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,6,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,20,1,0,20201226,CHA,OKC
12,Shot Chart Detail,0022000022,428,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,6,30,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,15,1,0,20201226,CHA,OKC
13,Shot Chart Detail,0022000022,461,1630163,LaMelo Ball,1610612766,Charlotte Hornets,3,4,45,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20201226,CHA,OKC
14,Shot Chart Detail,0022000022,630,1630163,LaMelo Ball,1610612766,Charlotte Hornets,4,5,27,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-36,148,1,0,20201226,CHA,OKC
15,Shot Chart Detail,0022000032,98,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,4,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,117,272,1,0,20201227,CHA,BKN
16,Shot Chart Detail,0022000032,102,1630163,LaMelo Ball,1610612766,Charlotte Hornets,1,4,18,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,0,20201227,CHA,BKN
17,Shot Chart Detail,0022000032,278,1630163,LaMelo Ball,1610612766,Charlotte Hornets,2,5,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-103,275,1,1,20201227,CHA,BKN
