,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0022000697,1610612741,CHI,Chicago,1630172,Patrick Williams,F,,19:03,71.1,72.5,128.6,130.0,-57.4,-57.5,0.111,0.5,10.0,0.043,0.154,0.083,20.0,0.429,0.429,0.196,0.201,102.3,100.79,83.99,40,0.041
1,0022000697,1610612741,CHI,Chicago,1628374,Lauri Markkanen,F,,26:06,85.2,87.5,124.9,127.3,-39.7,-39.8,0.0,0.0,0.0,0.0,0.125,0.053,9.1,0.45,0.479,0.175,0.176,104.42,102.07,85.06,56,0.034
2,0022000697,1610612741,CHI,Chicago,202696,Nikola Vucevic,C,,31:46,92.5,95.5,126.2,129.9,-33.7,-34.4,0.176,0.0,15.8,0.057,0.25,0.143,0.0,0.625,0.639,0.216,0.216,103.5,100.48,83.74,66,0.14
3,0022000697,1610612741,CHI,Chicago,203897,Zach LaVine,G,,28:05,95.2,98.3,125.1,128.8,-29.9,-30.5,0.059,0.5,4.8,0.0,0.125,0.056,9.5,0.433,0.51,0.299,0.299,104.88,101.7,84.75,60,0.07
4,0022000697,1610612741,CHI,Chicago,203107,Tomas Satoransky,G,,17:15,83.1,83.8,122.4,125.0,-39.4,-41.2,0.3,1.5,25.0,0.13,0.0,0.086,16.7,0.5,0.538,0.205,0.213,103.07,101.57,84.64,37,0.071
5,0022000697,1610612741,CHI,Chicago,202329,Al-Farouq Aminu,,,12:18,125.7,128.6,94.5,89.7,31.2,38.9,0.0,0.0,0.0,0.0,0.333,0.2,50.0,0.0,0.532,0.138,0.135,109.58,111.22,92.68,28,0.036
6,0022000697,1610612741,CHI,Chicago,1629632,Coby White,,,25:35,117.6,117.5,107.9,108.9,9.8,8.6,0.182,4.0,23.5,0.0,0.167,0.091,5.9,0.5,0.523,0.213,0.213,106.49,106.01,88.34,57,0.097
7,0022000697,1610612741,CHI,Chicago,201152,Thaddeus Young,,,22:18,111.8,114.3,110.0,108.2,1.8,6.1,0.5,4.5,40.9,0.071,0.19,0.122,9.1,0.455,0.437,0.228,0.224,105.73,105.47,87.89,49,0.113
8,0022000697,1610612741,CHI,Chicago,202066,Garrett Temple,,,22:27,104.1,106.1,125.7,122.4,-21.7,-16.3,0.222,0.0,44.4,0.037,0.095,0.063,0.0,0.4,0.4,0.091,0.089,104.42,104.77,87.31,49,0.058
9,0022000697,1610612741,CHI,Chicago,1627756,Denzel Valentine,,,5:48,52.1,53.8,136.1,133.3,-84.0,-79.5,0.0,0.0,0.0,0.077,0.333,0.125,0.0,0.2,0.2,0.294,0.287,104.28,103.45,86.21,13,-0.068
10,0022000697,1610612741,CHI,Chicago,1628972,Troy Brown Jr.,,,13:33,124.5,126.7,84.4,83.9,40.1,42.8,0.25,0.0,42.9,0.0,0.063,0.036,0.0,0.875,0.901,0.125,0.123,108.61,108.04,90.04,30,0.209
11,0022000697,1610612741,CHI,Chicago,1629750,Javonte Green,,,10:28,117.0,117.4,91.1,95.7,25.9,21.7,0.0,0.0,0.0,0.0,0.308,0.174,50.0,0.0,0.0,0.16,0.159,108.32,105.48,87.9,23,0.0
12,0022000697,1610612741,CHI,Chicago,1627853,Ryan Arcidiacono,,,1:46,53.2,40.0,50.0,50.0,3.2,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.167,0.21,105.42,122.26,101.89,5,0.0
13,0022000697,1610612741,CHI,Chicago,1629653,Devon Dotson,,,1:46,53.2,40.0,50.0,50.0,3.2,-10.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,105.42,122.26,101.89,5,-0.429
14,0022000697,1610612741,CHI,Chicago,1626245,Cristiano Felicio,,,1:46,53.2,40.0,50.0,50.0,3.2,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.167,0.21,105.42,122.26,101.89,5,0.0
15,0022000697,1610612759,SAS,San Antonio,201942,DeMar DeRozan,F,,31:37,124.6,132.3,96.9,98.5,27.6,33.8,0.241,3.5,29.2,0.0,0.121,0.066,8.3,0.5,0.539,0.239,0.236,104.09,100.2,83.5,65,0.147
16,0022000697,1610612759,SAS,San Antonio,1629640,Keldon Johnson,F,,25:39,115.5,116.4,99.1,105.4,16.4,11.0,0.0,0.0,0.0,0.0,0.138,0.08,0.0,0.667,0.709,0.172,0.174,107.53,103.86,86.55,55,0.109
17,0022000697,1610612759,SAS,San Antonio,1627751,Jakob Poeltl,C,,31:09,124.0,125.8,93.9,96.9,30.1,28.8,0.04,0.0,7.1,0.074,0.206,0.148,0.0,0.889,0.746,0.186,0.189,103.23,100.91,84.1,66,0.155
18,0022000697,1610612759,SAS,San Antonio,1628401,Derrick White,G,,32:47,121.5,121.1,87.7,92.8,33.7,28.4,0.241,7.0,30.4,0.0,0.105,0.059,4.3,0.5,0.538,0.211,0.217,105.24,102.49,85.41,71,0.104
19,0022000697,1610612759,SAS,San Antonio,1627749,Dejounte Murray,G,,31:00,114.6,114.7,98.0,104.5,16.6,10.2,0.348,8.0,34.8,0.0,0.205,0.118,4.3,0.5,0.5,0.208,0.214,107.95,104.52,87.1,68,0.162
20,0022000697,1610612759,SAS,San Antonio,201988,Patty Mills,,,29:26,111.1,109.5,104.7,106.3,6.4,3.3,0.111,2.0,13.3,0.0,0.0,0.0,6.7,0.636,0.673,0.197,0.203,103.62,103.56,86.3,63,0.076
